areaCode,areaName,areaType,date,cumReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDateRate
E12000005,West Midlands,region,10/11/2021,7961,133.5
E12000005,West Midlands,region,09/11/2021,7919,132.8
E12000005,West Midlands,region,08/11/2021,7872,132
E12000005,West Midlands,region,07/11/2021,7821,131.2
E12000005,West Midlands,region,06/11/2021,7785,130.6
E12000005,West Midlands,region,05/11/2021,7758,130.1
E12000005,West Midlands,region,04/11/2021,7720,129.5
E12000005,West Midlands,region,03/11/2021,7683,128.9
E12000005,West Midlands,region,02/11/2021,7646,128.2
E12000005,West Midlands,region,01/11/2021,7609,127.6
E12000005,West Midlands,region,31/10/2021,7558,126.8
E12000005,West Midlands,region,30/10/2021,7514,126
E12000005,West Midlands,region,29/10/2021,7482,125.5
E12000005,West Midlands,region,28/10/2021,7443,124.8
E12000005,West Midlands,region,27/10/2021,7406,124.2
E12000005,West Midlands,region,26/10/2021,7373,123.7
E12000005,West Midlands,region,25/10/2021,7336,123
E12000005,West Midlands,region,24/10/2021,7292,122.3
E12000005,West Midlands,region,23/10/2021,7251,121.6
E12000005,West Midlands,region,22/10/2021,7209,120.9
E12000005,West Midlands,region,21/10/2021,7173,120.3
E12000005,West Midlands,region,20/10/2021,7122,119.5
E12000005,West Midlands,region,19/10/2021,7076,118.7
E12000005,West Midlands,region,18/10/2021,7017,117.7
E12000005,West Midlands,region,17/10/2021,6969,116.9
E12000005,West Midlands,region,16/10/2021,6924,116.1
E12000005,West Midlands,region,15/10/2021,6881,115.4
E12000005,West Midlands,region,14/10/2021,6846,114.8
E12000005,West Midlands,region,13/10/2021,6781,113.7
E12000005,West Midlands,region,12/10/2021,6735,113
E12000005,West Midlands,region,11/10/2021,6673,111.9
E12000005,West Midlands,region,10/10/2021,6625,111.1
E12000005,West Midlands,region,09/10/2021,6590,110.5
E12000005,West Midlands,region,08/10/2021,6546,109.8
E12000005,West Midlands,region,07/10/2021,6509,109.2
E12000005,West Midlands,region,06/10/2021,6467,108.5
E12000005,West Midlands,region,05/10/2021,6429,107.8
E12000005,West Midlands,region,04/10/2021,6376,106.9
E12000005,West Midlands,region,03/10/2021,6338,106.3
E12000005,West Midlands,region,02/10/2021,6307,105.8
E12000005,West Midlands,region,01/10/2021,6287,105.5
E12000005,West Midlands,region,30/09/2021,6249,104.8
E12000005,West Midlands,region,29/09/2021,6209,104.1
E12000005,West Midlands,region,28/09/2021,6161,103.3
E12000005,West Midlands,region,27/09/2021,6109,102.5
E12000005,West Midlands,region,26/09/2021,6066,101.7
E12000005,West Midlands,region,25/09/2021,6035,101.2
E12000005,West Midlands,region,24/09/2021,6000,100.6
E12000005,West Midlands,region,23/09/2021,5962,100
E12000005,West Midlands,region,22/09/2021,5906,99.1
E12000005,West Midlands,region,21/09/2021,5867,98.4
E12000005,West Midlands,region,20/09/2021,5821,97.6
E12000005,West Midlands,region,19/09/2021,5771,96.8
E12000005,West Midlands,region,18/09/2021,5738,96.2
E12000005,West Midlands,region,17/09/2021,5715,95.9
E12000005,West Midlands,region,16/09/2021,5691,95.5
E12000005,West Midlands,region,15/09/2021,5666,95
E12000005,West Midlands,region,14/09/2021,5629,94.4
E12000005,West Midlands,region,13/09/2021,5586,93.7
E12000005,West Midlands,region,12/09/2021,5546,93
E12000005,West Midlands,region,11/09/2021,5520,92.6
E12000005,West Midlands,region,10/09/2021,5492,92.1
E12000005,West Midlands,region,09/09/2021,5452,91.4
E12000005,West Midlands,region,08/09/2021,5407,90.7
E12000005,West Midlands,region,07/09/2021,5359,89.9
E12000005,West Midlands,region,06/09/2021,5313,89.1
E12000005,West Midlands,region,05/09/2021,5261,88.2
E12000005,West Midlands,region,04/09/2021,5221,87.6
E12000005,West Midlands,region,03/09/2021,5193,87.1
E12000005,West Midlands,region,02/09/2021,5146,86.3
E12000005,West Midlands,region,01/09/2021,5101,85.6
E12000005,West Midlands,region,31/08/2021,5052,84.7
E12000005,West Midlands,region,30/08/2021,5009,84
E12000005,West Midlands,region,29/08/2021,4972,83.4
E12000005,West Midlands,region,28/08/2021,4950,83
E12000005,West Midlands,region,27/08/2021,4917,82.5
E12000005,West Midlands,region,26/08/2021,4876,81.8
E12000005,West Midlands,region,25/08/2021,4822,80.9
E12000005,West Midlands,region,24/08/2021,4784,80.2
E12000005,West Midlands,region,23/08/2021,4737,79.5
E12000005,West Midlands,region,22/08/2021,4695,78.7
E12000005,West Midlands,region,21/08/2021,4661,78.2
E12000005,West Midlands,region,20/08/2021,4630,77.7
E12000005,West Midlands,region,19/08/2021,4598,77.1
E12000005,West Midlands,region,18/08/2021,4555,76.4
E12000005,West Midlands,region,17/08/2021,4509,75.6
E12000005,West Midlands,region,16/08/2021,4449,74.6
E12000005,West Midlands,region,15/08/2021,4392,73.7
E12000005,West Midlands,region,14/08/2021,4361,73.1
E12000005,West Midlands,region,13/08/2021,4334,72.7
E12000005,West Midlands,region,12/08/2021,4309,72.3
E12000005,West Midlands,region,11/08/2021,4257,71.4
E12000005,West Midlands,region,10/08/2021,4220,70.8
E12000005,West Midlands,region,09/08/2021,4174,70
E12000005,West Midlands,region,08/08/2021,4122,69.1
E12000005,West Midlands,region,07/08/2021,4099,68.8
E12000005,West Midlands,region,06/08/2021,4069,68.2
E12000005,West Midlands,region,05/08/2021,4029,67.6
E12000005,West Midlands,region,04/08/2021,3988,66.9
E12000005,West Midlands,region,03/08/2021,3943,66.1
E12000005,West Midlands,region,02/08/2021,3903,65.5
E12000005,West Midlands,region,01/08/2021,3850,64.6
E12000005,West Midlands,region,31/07/2021,3823,64.1
E12000005,West Midlands,region,30/07/2021,3785,63.5
E12000005,West Midlands,region,29/07/2021,3764,63.1
E12000005,West Midlands,region,28/07/2021,3735,62.6
E12000005,West Midlands,region,27/07/2021,3695,62
E12000005,West Midlands,region,26/07/2021,3655,61.3
E12000005,West Midlands,region,25/07/2021,3610,60.6
E12000005,West Midlands,region,24/07/2021,3584,60.1
E12000005,West Midlands,region,23/07/2021,3556,59.6
E12000005,West Midlands,region,22/07/2021,3532,59.2
E12000005,West Midlands,region,21/07/2021,3498,58.7
E12000005,West Midlands,region,20/07/2021,3452,57.9
E12000005,West Midlands,region,19/07/2021,3386,56.8
E12000005,West Midlands,region,18/07/2021,3317,55.6
E12000005,West Midlands,region,17/07/2021,3271,54.9
E12000005,West Midlands,region,16/07/2021,3225,54.1
E12000005,West Midlands,region,15/07/2021,3157,53
E12000005,West Midlands,region,14/07/2021,3056,51.3
E12000005,West Midlands,region,13/07/2021,2988,50.1
E12000005,West Midlands,region,12/07/2021,2934,49.2
E12000005,West Midlands,region,11/07/2021,2868,48.1
E12000005,West Midlands,region,10/07/2021,2845,47.7
E12000005,West Midlands,region,09/07/2021,2817,47.2
E12000005,West Midlands,region,08/07/2021,2785,46.7
E12000005,West Midlands,region,07/07/2021,2742,46
E12000005,West Midlands,region,06/07/2021,2698,45.3
E12000005,West Midlands,region,05/07/2021,2648,44.4
E12000005,West Midlands,region,04/07/2021,2600,43.6
E12000005,West Midlands,region,03/07/2021,2564,43
E12000005,West Midlands,region,02/07/2021,2533,42.5
E12000005,West Midlands,region,01/07/2021,2490,41.8
E12000005,West Midlands,region,30/06/2021,2444,41
E12000005,West Midlands,region,29/06/2021,2419,40.6
E12000005,West Midlands,region,28/06/2021,2390,40.1
E12000005,West Midlands,region,27/06/2021,2354,39.5
E12000005,West Midlands,region,26/06/2021,2324,39
E12000005,West Midlands,region,25/06/2021,2312,38.8
E12000005,West Midlands,region,24/06/2021,2287,38.4
E12000005,West Midlands,region,23/06/2021,2255,37.8
E12000005,West Midlands,region,22/06/2021,2233,37.5
E12000005,West Midlands,region,21/06/2021,2212,37.1
E12000005,West Midlands,region,20/06/2021,2192,36.8
E12000005,West Midlands,region,19/06/2021,2177,36.5
E12000005,West Midlands,region,18/06/2021,2164,36.3
E12000005,West Midlands,region,17/06/2021,2150,36.1
E12000005,West Midlands,region,16/06/2021,2127,35.7
E12000005,West Midlands,region,15/06/2021,2107,35.3
E12000005,West Midlands,region,14/06/2021,2095,35.1
E12000005,West Midlands,region,13/06/2021,2081,34.9
E12000005,West Midlands,region,12/06/2021,2071,34.7
E12000005,West Midlands,region,11/06/2021,2061,34.6
E12000005,West Midlands,region,10/06/2021,2056,34.5
E12000005,West Midlands,region,09/06/2021,2041,34.2
E12000005,West Midlands,region,08/06/2021,2029,34
E12000005,West Midlands,region,07/06/2021,2016,33.8
E12000005,West Midlands,region,06/06/2021,2001,33.6
E12000005,West Midlands,region,05/06/2021,1992,33.4
E12000005,West Midlands,region,04/06/2021,1987,33.3
E12000005,West Midlands,region,03/06/2021,1978,33.2
E12000005,West Midlands,region,02/06/2021,1966,33
E12000005,West Midlands,region,01/06/2021,1957,32.8
E12000005,West Midlands,region,31/05/2021,1950,32.7
E12000005,West Midlands,region,30/05/2021,1940,32.5
E12000005,West Midlands,region,29/05/2021,1933,32.4
E12000005,West Midlands,region,28/05/2021,1929,32.4
E12000005,West Midlands,region,27/05/2021,1923,32.3
E12000005,West Midlands,region,26/05/2021,1914,32.1
E12000005,West Midlands,region,25/05/2021,1898,31.8
E12000005,West Midlands,region,24/05/2021,1888,31.7
E12000005,West Midlands,region,23/05/2021,1877,31.5
E12000005,West Midlands,region,22/05/2021,1873,31.4
E12000005,West Midlands,region,21/05/2021,1861,31.2
E12000005,West Midlands,region,20/05/2021,1852,31.1
E12000005,West Midlands,region,19/05/2021,1848,31
E12000005,West Midlands,region,18/05/2021,1840,30.9
E12000005,West Midlands,region,17/05/2021,1832,30.7
E12000005,West Midlands,region,16/05/2021,1823,30.6
E12000005,West Midlands,region,15/05/2021,1818,30.5
E12000005,West Midlands,region,14/05/2021,1811,30.4
E12000005,West Midlands,region,13/05/2021,1804,30.3
E12000005,West Midlands,region,12/05/2021,1799,30.2
E12000005,West Midlands,region,11/05/2021,1789,30
E12000005,West Midlands,region,10/05/2021,1785,29.9
E12000005,West Midlands,region,09/05/2021,1772,29.7
E12000005,West Midlands,region,08/05/2021,1764,29.6
E12000005,West Midlands,region,07/05/2021,1760,29.5
E12000005,West Midlands,region,06/05/2021,1755,29.4
E12000005,West Midlands,region,05/05/2021,1747,29.3
E12000005,West Midlands,region,04/05/2021,1738,29.2
E12000005,West Midlands,region,03/05/2021,1724,28.9
E12000005,West Midlands,region,02/05/2021,1721,28.9
E12000005,West Midlands,region,01/05/2021,1716,28.8
E12000005,West Midlands,region,30/04/2021,1709,28.7
E12000005,West Midlands,region,29/04/2021,1701,28.5
E12000005,West Midlands,region,28/04/2021,1694,28.4
E12000005,West Midlands,region,27/04/2021,1688,28.3
E12000005,West Midlands,region,26/04/2021,1680,28.2
E12000005,West Midlands,region,25/04/2021,1662,27.9
E12000005,West Midlands,region,24/04/2021,1651,27.7
E12000005,West Midlands,region,23/04/2021,1649,27.7
E12000005,West Midlands,region,22/04/2021,1637,27.5
E12000005,West Midlands,region,21/04/2021,1628,27.3
E12000005,West Midlands,region,20/04/2021,1619,27.2
E12000005,West Midlands,region,19/04/2021,1610,27
E12000005,West Midlands,region,18/04/2021,1605,26.9
E12000005,West Midlands,region,17/04/2021,1602,26.9
E12000005,West Midlands,region,16/04/2021,1596,26.8
E12000005,West Midlands,region,15/04/2021,1589,26.7
E12000005,West Midlands,region,14/04/2021,1579,26.5
E12000005,West Midlands,region,13/04/2021,1570,26.3
E12000005,West Midlands,region,12/04/2021,1560,26.2
E12000005,West Midlands,region,11/04/2021,1556,26.1
E12000005,West Midlands,region,10/04/2021,1552,26
E12000005,West Midlands,region,09/04/2021,1548,26
E12000005,West Midlands,region,08/04/2021,1536,25.8
E12000005,West Midlands,region,07/04/2021,1526,25.6
E12000005,West Midlands,region,06/04/2021,1522,25.5
E12000005,West Midlands,region,05/04/2021,1515,25.4
E12000005,West Midlands,region,04/04/2021,1512,25.4
E12000005,West Midlands,region,03/04/2021,1506,25.3
E12000005,West Midlands,region,02/04/2021,1504,25.2
E12000005,West Midlands,region,01/04/2021,1499,25.1
E12000005,West Midlands,region,31/03/2021,1492,25
E12000005,West Midlands,region,30/03/2021,1483,24.9
E12000005,West Midlands,region,29/03/2021,1473,24.7
E12000005,West Midlands,region,28/03/2021,1465,24.6
E12000005,West Midlands,region,27/03/2021,1462,24.5
E12000005,West Midlands,region,26/03/2021,1456,24.4
E12000005,West Midlands,region,25/03/2021,1451,24.3
E12000005,West Midlands,region,24/03/2021,1439,24.1
E12000005,West Midlands,region,23/03/2021,1425,23.9
E12000005,West Midlands,region,22/03/2021,1419,23.8
E12000005,West Midlands,region,21/03/2021,1409,23.6
E12000005,West Midlands,region,20/03/2021,1401,23.5
E12000005,West Midlands,region,19/03/2021,1399,23.5
E12000005,West Midlands,region,18/03/2021,1391,23.3
E12000005,West Midlands,region,17/03/2021,1384,23.2
E12000005,West Midlands,region,16/03/2021,1380,23.1
E12000005,West Midlands,region,15/03/2021,1373,23
E12000005,West Midlands,region,14/03/2021,1370,23
E12000005,West Midlands,region,13/03/2021,1367,22.9
E12000005,West Midlands,region,12/03/2021,1361,22.8
E12000005,West Midlands,region,11/03/2021,1357,22.8
E12000005,West Midlands,region,10/03/2021,1355,22.7
E12000005,West Midlands,region,09/03/2021,1349,22.6
E12000005,West Midlands,region,08/03/2021,1341,22.5
E12000005,West Midlands,region,07/03/2021,1326,22.2
E12000005,West Midlands,region,06/03/2021,1323,22.2
E12000005,West Midlands,region,05/03/2021,1319,22.1
E12000005,West Midlands,region,04/03/2021,1306,21.9
E12000005,West Midlands,region,03/03/2021,1287,21.6
E12000005,West Midlands,region,02/03/2021,1282,21.5
E12000005,West Midlands,region,01/03/2021,1258,21.1
E12000005,West Midlands,region,28/02/2021,1227,20.6
E12000005,West Midlands,region,27/02/2021,1221,20.5
E12000005,West Midlands,region,26/02/2021,1218,20.4
E12000005,West Midlands,region,25/02/2021,1210,20.3
E12000005,West Midlands,region,24/02/2021,1193,20
E12000005,West Midlands,region,23/02/2021,1178,19.8
E12000005,West Midlands,region,22/02/2021,1157,19.4
E12000005,West Midlands,region,21/02/2021,1124,18.9
E12000005,West Midlands,region,20/02/2021,1113,18.7
E12000005,West Midlands,region,19/02/2021,1110,18.6
E12000005,West Midlands,region,18/02/2021,1083,18.2
E12000005,West Midlands,region,17/02/2021,1064,17.8
E12000005,West Midlands,region,16/02/2021,1040,17.4
E12000005,West Midlands,region,15/02/2021,1016,17
E12000005,West Midlands,region,14/02/2021,993,16.7
E12000005,West Midlands,region,13/02/2021,985,16.5
E12000005,West Midlands,region,12/02/2021,978,16.4
E12000005,West Midlands,region,11/02/2021,961,16.1
E12000005,West Midlands,region,10/02/2021,948,15.9
E12000005,West Midlands,region,09/02/2021,931,15.6
E12000005,West Midlands,region,08/02/2021,912,15.3
E12000005,West Midlands,region,07/02/2021,894,15
E12000005,West Midlands,region,06/02/2021,890,14.9
E12000005,West Midlands,region,05/02/2021,883,14.8
E12000005,West Midlands,region,04/02/2021,862,14.5
E12000005,West Midlands,region,03/02/2021,850,14.3
E12000005,West Midlands,region,02/02/2021,839,14.1
E12000005,West Midlands,region,01/02/2021,829,13.9
E12000005,West Midlands,region,31/01/2021,815,13.7
E12000005,West Midlands,region,30/01/2021,809,13.6
E12000005,West Midlands,region,29/01/2021,803,13.5
E12000005,West Midlands,region,28/01/2021,794,13.3
E12000005,West Midlands,region,27/01/2021,780,13.1
E12000005,West Midlands,region,26/01/2021,769,12.9
E12000005,West Midlands,region,25/01/2021,752,12.6
E12000005,West Midlands,region,24/01/2021,735,12.3
E12000005,West Midlands,region,23/01/2021,735,12.3
E12000005,West Midlands,region,22/01/2021,726,12.2
E12000005,West Midlands,region,21/01/2021,708,11.9
E12000005,West Midlands,region,20/01/2021,692,11.6
E12000005,West Midlands,region,19/01/2021,674,11.3
E12000005,West Midlands,region,18/01/2021,649,10.9
E12000005,West Midlands,region,17/01/2021,628,10.5
E12000005,West Midlands,region,16/01/2021,620,10.4
E12000005,West Midlands,region,15/01/2021,614,10.3
E12000005,West Midlands,region,14/01/2021,601,10.1
E12000005,West Midlands,region,13/01/2021,586,9.8
E12000005,West Midlands,region,12/01/2021,566,9.5
E12000005,West Midlands,region,11/01/2021,539,9
E12000005,West Midlands,region,10/01/2021,517,8.7
E12000005,West Midlands,region,09/01/2021,511,8.6
E12000005,West Midlands,region,08/01/2021,506,8.5
E12000005,West Midlands,region,07/01/2021,491,8.2
E12000005,West Midlands,region,06/01/2021,477,8
E12000005,West Midlands,region,05/01/2021,466,7.8
E12000005,West Midlands,region,04/01/2021,451,7.6
E12000005,West Midlands,region,03/01/2021,427,7.2
E12000005,West Midlands,region,02/01/2021,423,7.1
E12000005,West Midlands,region,01/01/2021,411,6.9
E12000005,West Midlands,region,31/12/2020,404,6.8
E12000005,West Midlands,region,30/12/2020,393,6.6
E12000005,West Midlands,region,29/12/2020,388,6.5
E12000005,West Midlands,region,28/12/2020,375,6.3
E12000005,West Midlands,region,27/12/2020,372,6.2
E12000005,West Midlands,region,26/12/2020,368,6.2
E12000005,West Midlands,region,25/12/2020,364,6.1
E12000005,West Midlands,region,24/12/2020,361,6.1
E12000005,West Midlands,region,23/12/2020,357,6
E12000005,West Midlands,region,22/12/2020,352,5.9
E12000005,West Midlands,region,21/12/2020,339,5.7
E12000005,West Midlands,region,20/12/2020,333,5.6
E12000005,West Midlands,region,19/12/2020,332,5.6
E12000005,West Midlands,region,18/12/2020,329,5.5
E12000005,West Midlands,region,17/12/2020,326,5.5
E12000005,West Midlands,region,16/12/2020,323,5.4
E12000005,West Midlands,region,15/12/2020,322,5.4
E12000005,West Midlands,region,14/12/2020,316,5.3
E12000005,West Midlands,region,13/12/2020,314,5.3
E12000005,West Midlands,region,12/12/2020,312,5.2
E12000005,West Midlands,region,11/12/2020,308,5.2
E12000005,West Midlands,region,10/12/2020,303,5.1
E12000005,West Midlands,region,09/12/2020,299,5
