areaCode,areaName,areaType,date,variant,cumWeeklySequenced,newWeeklyPercentage
E12000008,South East,region,2022-10-30,V-22OCT-01 (Omicron BQ.1),357929.0,36.2
E12000008,South East,region,2022-10-30,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-10-30,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2022-10-30,VOC-22APR-04 (Omicron BA.5),357929.0,45.2
E12000008,South East,region,2022-10-30,VOC-22JAN-01 (Omicron BA.2),357929.0,1.1
E12000008,South East,region,2022-10-23,Other,357562.0,3.9
E12000008,South East,region,2022-10-23,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-10-23,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-10-23,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-10-23,V-22JUL-01 (Omicron BA.2.75),357562.0,9.1
E12000008,South East,region,2022-10-23,V-22OCT-01 (Omicron BQ.1),357562.0,26.3
E12000008,South East,region,2022-10-23,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-10-23,VOC-22APR-03 (Omicron BA.4),357562.0,0.4
E12000008,South East,region,2022-10-23,VOC-22APR-04 (Omicron BA.5),357562.0,59.7
E12000008,South East,region,2022-10-23,VOC-22JAN-01 (Omicron BA.2),357562.0,0.6
E12000008,South East,region,2022-10-16,Other,357076.0,4.2
E12000008,South East,region,2022-10-16,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-10-16,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-10-16,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-10-16,V-22JUL-01 (Omicron BA.2.75),357076.0,4.8
E12000008,South East,region,2022-10-16,V-22OCT-01 (Omicron BQ.1),357076.0,24.1
E12000008,South East,region,2022-10-16,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-10-16,VOC-22APR-03 (Omicron BA.4),357076.0,1.2
E12000008,South East,region,2022-10-16,VOC-22APR-04 (Omicron BA.5),357076.0,64.3
E12000008,South East,region,2022-10-16,VOC-22JAN-01 (Omicron BA.2),357076.0,1.4
E12000008,South East,region,2022-10-09,Other,356341.0,6.2
E12000008,South East,region,2022-10-09,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-10-09,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-10-09,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-10-09,V-22JUL-01 (Omicron BA.2.75),356341.0,4.3
E12000008,South East,region,2022-10-09,V-22OCT-01 (Omicron BQ.1),356341.0,17.0
E12000008,South East,region,2022-10-09,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-10-09,VOC-22APR-03 (Omicron BA.4),356341.0,0.9
E12000008,South East,region,2022-10-09,VOC-22APR-04 (Omicron BA.5),356341.0,71.5
E12000008,South East,region,2022-10-09,VOC-22JAN-01 (Omicron BA.2),356341.0,0.2
E12000008,South East,region,2022-10-02,Other,355430.0,5.4
E12000008,South East,region,2022-10-02,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-10-02,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-10-02,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-10-02,V-22JUL-01 (Omicron BA.2.75),355430.0,5.3
E12000008,South East,region,2022-10-02,V-22OCT-01 (Omicron BQ.1),355430.0,12.1
E12000008,South East,region,2022-10-02,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-10-02,VOC-22APR-03 (Omicron BA.4),355430.0,0.8
E12000008,South East,region,2022-10-02,VOC-22APR-04 (Omicron BA.5),355430.0,75.6
E12000008,South East,region,2022-10-02,VOC-22JAN-01 (Omicron BA.2),355430.0,0.7
E12000008,South East,region,2022-09-25,Other,354449.0,4.8
E12000008,South East,region,2022-09-25,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-09-25,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-09-25,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-09-25,V-22JUL-01 (Omicron BA.2.75),354449.0,3.1
E12000008,South East,region,2022-09-25,V-22OCT-01 (Omicron BQ.1),354449.0,6.6
E12000008,South East,region,2022-09-25,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-09-25,VOC-22APR-03 (Omicron BA.4),354449.0,1.5
E12000008,South East,region,2022-09-25,VOC-22APR-04 (Omicron BA.5),354449.0,82.9
E12000008,South East,region,2022-09-25,VOC-22JAN-01 (Omicron BA.2),354449.0,1.1
E12000008,South East,region,2022-09-18,Other,353734.0,6.1
E12000008,South East,region,2022-09-18,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-09-18,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-09-18,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-09-18,V-22JUL-01 (Omicron BA.2.75),353734.0,6.4
E12000008,South East,region,2022-09-18,V-22OCT-01 (Omicron BQ.1),353734.0,7.6
E12000008,South East,region,2022-09-18,VOC-21NOV-01 (Omicron BA.1),353734.0,0.2
E12000008,South East,region,2022-09-18,VOC-22APR-03 (Omicron BA.4),353734.0,2.5
E12000008,South East,region,2022-09-18,VOC-22APR-04 (Omicron BA.5),353734.0,77.0
E12000008,South East,region,2022-09-18,VOC-22JAN-01 (Omicron BA.2),353734.0,0.2
E12000008,South East,region,2022-09-11,Other,353143.0,5.4
E12000008,South East,region,2022-09-11,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-09-11,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-09-11,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-09-11,V-22JUL-01 (Omicron BA.2.75),353143.0,4.8
E12000008,South East,region,2022-09-11,V-22OCT-01 (Omicron BQ.1),353143.0,3.2
E12000008,South East,region,2022-09-11,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-09-11,VOC-22APR-03 (Omicron BA.4),353143.0,2.6
E12000008,South East,region,2022-09-11,VOC-22APR-04 (Omicron BA.5),353143.0,83.5
E12000008,South East,region,2022-09-11,VOC-22JAN-01 (Omicron BA.2),353143.0,0.4
E12000008,South East,region,2022-09-04,Other,352681.0,6.4
E12000008,South East,region,2022-09-04,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-09-04,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-09-04,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-09-04,V-22JUL-01 (Omicron BA.2.75),352681.0,3.4
E12000008,South East,region,2022-09-04,V-22OCT-01 (Omicron BQ.1),352681.0,0.6
E12000008,South East,region,2022-09-04,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-09-04,VOC-22APR-03 (Omicron BA.4),352681.0,1.8
E12000008,South East,region,2022-09-04,VOC-22APR-04 (Omicron BA.5),352681.0,87.4
E12000008,South East,region,2022-09-04,VOC-22JAN-01 (Omicron BA.2),352681.0,0.3
E12000008,South East,region,2022-08-28,Other,352355.0,4.9
E12000008,South East,region,2022-08-28,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-08-28,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-08-28,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-08-28,V-22JUL-01 (Omicron BA.2.75),352355.0,5.2
E12000008,South East,region,2022-08-28,V-22OCT-01 (Omicron BQ.1),352355.0,0.3
E12000008,South East,region,2022-08-28,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-08-28,VOC-22APR-03 (Omicron BA.4),352355.0,5.2
E12000008,South East,region,2022-08-28,VOC-22APR-04 (Omicron BA.5),352355.0,83.7
E12000008,South East,region,2022-08-28,VOC-22JAN-01 (Omicron BA.2),352355.0,0.6
E12000008,South East,region,2022-08-21,Other,352029.0,4.0
E12000008,South East,region,2022-08-21,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-08-21,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-08-21,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-08-21,V-22JUL-01 (Omicron BA.2.75),352029.0,0.6
E12000008,South East,region,2022-08-21,V-22OCT-01 (Omicron BQ.1),352029.0,0.6
E12000008,South East,region,2022-08-21,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-08-21,VOC-22APR-03 (Omicron BA.4),352029.0,4.0
E12000008,South East,region,2022-08-21,VOC-22APR-04 (Omicron BA.5),352029.0,90.7
E12000008,South East,region,2022-08-21,VOC-22JAN-01 (Omicron BA.2),352029.0,0.3
E12000008,South East,region,2022-08-14,Other,351676.0,7.3
E12000008,South East,region,2022-08-14,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-08-14,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-08-14,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-08-14,V-22JUL-01 (Omicron BA.2.75),351676.0,0.2
E12000008,South East,region,2022-08-14,V-22OCT-01 (Omicron BQ.1),351676.0,0.2
E12000008,South East,region,2022-08-14,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-08-14,VOC-22APR-03 (Omicron BA.4),351676.0,3.4
E12000008,South East,region,2022-08-14,VOC-22APR-04 (Omicron BA.5),351676.0,88.0
E12000008,South East,region,2022-08-14,VOC-22JAN-01 (Omicron BA.2),351676.0,0.7
E12000008,South East,region,2022-08-07,Other,351266.0,5.3
E12000008,South East,region,2022-08-07,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-08-07,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-08-07,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-08-07,V-22JUL-01 (Omicron BA.2.75),351266.0,0.3
E12000008,South East,region,2022-08-07,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-08-07,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-08-07,VOC-22APR-03 (Omicron BA.4),351266.0,5.6
E12000008,South East,region,2022-08-07,VOC-22APR-04 (Omicron BA.5),351266.0,88.6
E12000008,South East,region,2022-08-07,VOC-22JAN-01 (Omicron BA.2),351266.0,0.2
E12000008,South East,region,2022-07-31,Other,350679.0,5.4
E12000008,South East,region,2022-07-31,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-07-31,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-07-31,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-07-31,V-22JUL-01 (Omicron BA.2.75),350679.0,0.2
E12000008,South East,region,2022-07-31,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-07-31,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-07-31,VOC-22APR-03 (Omicron BA.4),350679.0,6.5
E12000008,South East,region,2022-07-31,VOC-22APR-04 (Omicron BA.5),350679.0,87.1
E12000008,South East,region,2022-07-31,VOC-22JAN-01 (Omicron BA.2),350679.0,0.8
E12000008,South East,region,2022-07-24,Other,350034.0,3.8
E12000008,South East,region,2022-07-24,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-07-24,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-07-24,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-07-24,V-22JUL-01 (Omicron BA.2.75),350034.0,0.1
E12000008,South East,region,2022-07-24,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-07-24,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-07-24,VOC-22APR-03 (Omicron BA.4),350034.0,8.2
E12000008,South East,region,2022-07-24,VOC-22APR-04 (Omicron BA.5),350034.0,86.0
E12000008,South East,region,2022-07-24,VOC-22JAN-01 (Omicron BA.2),350034.0,1.9
E12000008,South East,region,2022-07-17,Other,349175.0,2.8
E12000008,South East,region,2022-07-17,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-07-17,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-07-17,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-07-17,V-22JUL-01 (Omicron BA.2.75),349175.0,0.3
E12000008,South East,region,2022-07-17,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-07-17,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-07-17,VOC-22APR-03 (Omicron BA.4),349175.0,9.9
E12000008,South East,region,2022-07-17,VOC-22APR-04 (Omicron BA.5),349175.0,85.0
E12000008,South East,region,2022-07-17,VOC-22JAN-01 (Omicron BA.2),349175.0,2.1
E12000008,South East,region,2022-07-10,Other,348085.0,2.2
E12000008,South East,region,2022-07-10,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-07-10,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-07-10,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-07-10,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-07-10,V-22OCT-01 (Omicron BQ.1),348085.0,0.1
E12000008,South East,region,2022-07-10,VOC-21NOV-01 (Omicron BA.1),348085.0,0.1
E12000008,South East,region,2022-07-10,VOC-22APR-03 (Omicron BA.4),348085.0,13.1
E12000008,South East,region,2022-07-10,VOC-22APR-04 (Omicron BA.5),348085.0,81.5
E12000008,South East,region,2022-07-10,VOC-22JAN-01 (Omicron BA.2),348085.0,3.1
E12000008,South East,region,2022-07-03,Other,346744.0,2.3
E12000008,South East,region,2022-07-03,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-07-03,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-07-03,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-07-03,V-22JUL-01 (Omicron BA.2.75),346744.0,0.1
E12000008,South East,region,2022-07-03,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-07-03,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-07-03,VOC-22APR-03 (Omicron BA.4),346744.0,12.2
E12000008,South East,region,2022-07-03,VOC-22APR-04 (Omicron BA.5),346744.0,80.5
E12000008,South East,region,2022-07-03,VOC-22JAN-01 (Omicron BA.2),346744.0,4.9
E12000008,South East,region,2022-06-26,Other,345019.0,1.7
E12000008,South East,region,2022-06-26,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-06-26,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-06-26,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-06-26,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-06-26,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-06-26,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-06-26,VOC-22APR-03 (Omicron BA.4),345019.0,17.6
E12000008,South East,region,2022-06-26,VOC-22APR-04 (Omicron BA.5),345019.0,73.0
E12000008,South East,region,2022-06-26,VOC-22JAN-01 (Omicron BA.2),345019.0,7.7
E12000008,South East,region,2022-06-19,Other,343222.0,1.3
E12000008,South East,region,2022-06-19,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-06-19,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-06-19,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-06-19,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-06-19,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-06-19,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-06-19,VOC-22APR-03 (Omicron BA.4),343222.0,15.8
E12000008,South East,region,2022-06-19,VOC-22APR-04 (Omicron BA.5),343222.0,68.5
E12000008,South East,region,2022-06-19,VOC-22JAN-01 (Omicron BA.2),343222.0,14.3
E12000008,South East,region,2022-06-12,Other,341821.0,0.3
E12000008,South East,region,2022-06-12,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-06-12,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-06-12,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-06-12,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-06-12,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-06-12,VOC-21NOV-01 (Omicron BA.1),341821.0,0.1
E12000008,South East,region,2022-06-12,VOC-22APR-03 (Omicron BA.4),341821.0,18.9
E12000008,South East,region,2022-06-12,VOC-22APR-04 (Omicron BA.5),341821.0,58.5
E12000008,South East,region,2022-06-12,VOC-22JAN-01 (Omicron BA.2),341821.0,22.3
E12000008,South East,region,2022-06-05,Other,340750.0,0.8
E12000008,South East,region,2022-06-05,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-06-05,V-21APR-02 (Delta B.1.617.2),340750.0,0.2
E12000008,South East,region,2022-06-05,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-06-05,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-06-05,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-06-05,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-06-05,VOC-22APR-03 (Omicron BA.4),340750.0,18.7
E12000008,South East,region,2022-06-05,VOC-22APR-04 (Omicron BA.5),340750.0,44.4
E12000008,South East,region,2022-06-05,VOC-22JAN-01 (Omicron BA.2),340750.0,35.9
E12000008,South East,region,2022-05-29,Other,339878.0,1.5
E12000008,South East,region,2022-05-29,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-05-29,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-05-29,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-05-29,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-05-29,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-05-29,VOC-21NOV-01 (Omicron BA.1),339878.0,0.2
E12000008,South East,region,2022-05-29,VOC-22APR-03 (Omicron BA.4),339878.0,16.6
E12000008,South East,region,2022-05-29,VOC-22APR-04 (Omicron BA.5),339878.0,31.2
E12000008,South East,region,2022-05-29,VOC-22JAN-01 (Omicron BA.2),339878.0,50.5
E12000008,South East,region,2022-05-22,Other,339401.0,0.8
E12000008,South East,region,2022-05-22,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-05-22,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-05-22,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-05-22,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-05-22,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-05-22,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000008,South East,region,2022-05-22,VOC-22APR-03 (Omicron BA.4),339401.0,10.9
E12000008,South East,region,2022-05-22,VOC-22APR-04 (Omicron BA.5),339401.0,18.9
E12000008,South East,region,2022-05-22,VOC-22JAN-01 (Omicron BA.2),339401.0,69.4
E12000008,South East,region,2022-05-15,Other,339005.0,1.0
E12000008,South East,region,2022-05-15,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-05-15,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-05-15,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-05-15,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-05-15,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-05-15,VOC-21NOV-01 (Omicron BA.1),339005.0,0.4
E12000008,South East,region,2022-05-15,VOC-22APR-03 (Omicron BA.4),339005.0,6.0
E12000008,South East,region,2022-05-15,VOC-22APR-04 (Omicron BA.5),339005.0,10.7
E12000008,South East,region,2022-05-15,VOC-22JAN-01 (Omicron BA.2),339005.0,81.9
E12000008,South East,region,2022-05-08,Other,338508.0,0.7
E12000008,South East,region,2022-05-08,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-05-08,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-05-08,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-05-08,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-05-08,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-05-08,VOC-21NOV-01 (Omicron BA.1),338508.0,0.5
E12000008,South East,region,2022-05-08,VOC-22APR-03 (Omicron BA.4),338508.0,4.0
E12000008,South East,region,2022-05-08,VOC-22APR-04 (Omicron BA.5),338508.0,5.8
E12000008,South East,region,2022-05-08,VOC-22JAN-01 (Omicron BA.2),338508.0,89.0
E12000008,South East,region,2022-05-01,Other,337888.0,1.1
E12000008,South East,region,2022-05-01,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-05-01,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-05-01,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-05-01,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-05-01,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-05-01,VOC-21NOV-01 (Omicron BA.1),337888.0,0.1
E12000008,South East,region,2022-05-01,VOC-22APR-03 (Omicron BA.4),337888.0,2.6
E12000008,South East,region,2022-05-01,VOC-22APR-04 (Omicron BA.5),337888.0,2.8
E12000008,South East,region,2022-05-01,VOC-22JAN-01 (Omicron BA.2),337888.0,93.3
E12000008,South East,region,2022-04-24,Other,337184.0,1.9
E12000008,South East,region,2022-04-24,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-04-24,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-04-24,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-04-24,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-04-24,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-04-24,VOC-21NOV-01 (Omicron BA.1),337184.0,0.2
E12000008,South East,region,2022-04-24,VOC-22APR-03 (Omicron BA.4),337184.0,0.5
E12000008,South East,region,2022-04-24,VOC-22APR-04 (Omicron BA.5),337184.0,1.8
E12000008,South East,region,2022-04-24,VOC-22JAN-01 (Omicron BA.2),337184.0,95.5
E12000008,South East,region,2022-04-17,Other,336246.0,0.8
E12000008,South East,region,2022-04-17,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-04-17,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-04-17,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-04-17,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-04-17,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-04-17,VOC-21NOV-01 (Omicron BA.1),336246.0,0.4
E12000008,South East,region,2022-04-17,VOC-22APR-03 (Omicron BA.4),336246.0,0.4
E12000008,South East,region,2022-04-17,VOC-22APR-04 (Omicron BA.5),336246.0,1.1
E12000008,South East,region,2022-04-17,VOC-22JAN-01 (Omicron BA.2),336246.0,97.3
E12000008,South East,region,2022-04-10,Other,334823.0,1.0
E12000008,South East,region,2022-04-10,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-04-10,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-04-10,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-04-10,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-04-10,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-04-10,VOC-21NOV-01 (Omicron BA.1),334823.0,1.7
E12000008,South East,region,2022-04-10,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000008,South East,region,2022-04-10,VOC-22APR-04 (Omicron BA.5),334823.0,0.4
E12000008,South East,region,2022-04-10,VOC-22JAN-01 (Omicron BA.2),334823.0,97.0
E12000008,South East,region,2022-04-03,Other,332636.0,1.1
E12000008,South East,region,2022-04-03,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-04-03,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-04-03,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-04-03,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-04-03,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-04-03,VOC-21NOV-01 (Omicron BA.1),332636.0,1.6
E12000008,South East,region,2022-04-03,VOC-22APR-03 (Omicron BA.4),332636.0,0.1
E12000008,South East,region,2022-04-03,VOC-22APR-04 (Omicron BA.5),332636.0,0.2
E12000008,South East,region,2022-04-03,VOC-22JAN-01 (Omicron BA.2),332636.0,96.9
E12000008,South East,region,2022-03-27,Other,330389.0,1.0
E12000008,South East,region,2022-03-27,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-03-27,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000008,South East,region,2022-03-27,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000008,South East,region,2022-03-27,V-22JUL-01 (Omicron BA.2.75),0.0,0.0
E12000008,South East,region,2022-03-27,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000008,South East,region,2022-03-27,VOC-21NOV-01 (Omicron BA.1),330389.0,2.8
E12000008,South East,region,2022-03-27,VOC-22APR-03 (Omicron BA.4),330389.0,0.1
E12000008,South East,region,2022-03-27,VOC-22APR-04 (Omicron BA.5),330389.0,0.1
E12000008,South East,region,2022-03-27,VOC-22JAN-01 (Omicron BA.2),330389.0,96.1
E12000008,South East,region,2022-03-20,Other,326696.0,0.6
E12000008,South East,region,2022-03-20,V-20DEC-01 (Alpha),0.0,0.0
E12000008,South East,region,2022-03-20,V-21APR-02 (Delta B.1.617.2),326696.0,0.0
E12000008,South East,region,2022-03-20,V-21OCT-01 (Delta AY 4.2),0.0,0.0
