areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate
E12000006,East of England,region,2022-09-05,4921503,4732196,0,0
E12000006,East of England,region,2022-09-04,4921503,4732196,0,0
E12000006,East of England,region,2022-09-03,4921503,4732196,0,0
E12000006,East of England,region,2022-09-02,4921503,4732196,0,0
E12000006,East of England,region,2022-09-01,4921503,4732196,0,0
E12000006,East of England,region,2022-08-31,4921503,4732196,0,0
E12000006,East of England,region,2022-08-30,4921503,4732196,0,702
E12000006,East of England,region,2022-08-29,4921716,4731494,0,0
E12000006,East of England,region,2022-08-28,4921716,4731494,0,0
E12000006,East of England,region,2022-08-27,4921716,4731494,0,0
E12000006,East of England,region,2022-08-26,4921716,4731494,0,0
E12000006,East of England,region,2022-08-25,4921716,4731494,0,0
E12000006,East of England,region,2022-08-24,4921716,4731494,0,0
E12000006,East of England,region,2022-08-23,4921716,4731494,0,627
E12000006,East of England,region,2022-08-22,4922043,4730867,0,0
E12000006,East of England,region,2022-08-21,4922043,4730867,0,0
E12000006,East of England,region,2022-08-20,4922043,4730867,0,0
E12000006,East of England,region,2022-08-19,4922043,4730867,0,0
E12000006,East of England,region,2022-08-18,4922043,4730867,0,0
E12000006,East of England,region,2022-08-17,4922043,4730867,0,0
E12000006,East of England,region,2022-08-16,4922043,4730867,205,1214
E12000006,East of England,region,2022-08-15,4921838,4729653,0,0
E12000006,East of England,region,2022-08-14,4921838,4729653,0,0
E12000006,East of England,region,2022-08-13,4921838,4729653,0,0
E12000006,East of England,region,2022-08-12,4921838,4729653,0,0
E12000006,East of England,region,2022-08-11,4921838,4729653,0,0
E12000006,East of England,region,2022-08-10,4921838,4729653,0,0
E12000006,East of England,region,2022-08-09,4921838,4729653,103,1522
E12000006,East of England,region,2022-08-08,4921735,4728131,0,0
E12000006,East of England,region,2022-08-07,4921735,4728131,0,0
E12000006,East of England,region,2022-08-06,4921735,4728131,0,0
E12000006,East of England,region,2022-08-05,4921735,4728131,0,0
E12000006,East of England,region,2022-08-04,4921735,4728131,0,0
E12000006,East of England,region,2022-08-03,4921735,4728131,0,0
E12000006,East of England,region,2022-08-02,4921735,4728131,173,2046
E12000006,East of England,region,2022-08-01,4921562,4726085,0,0
E12000006,East of England,region,2022-07-31,4921562,4726085,0,0
E12000006,East of England,region,2022-07-30,4921562,4726085,0,0
E12000006,East of England,region,2022-07-29,4921562,4726085,0,0
E12000006,East of England,region,2022-07-28,4921562,4726085,0,0
E12000006,East of England,region,2022-07-27,4921562,4726085,0,0
E12000006,East of England,region,2022-07-26,4921562,4726085,0,2644
E12000006,East of England,region,2022-07-25,4921697,4723441,0,0
E12000006,East of England,region,2022-07-24,4921697,4723441,0,0
E12000006,East of England,region,2022-07-23,4921697,4723441,0,0
E12000006,East of England,region,2022-07-22,4921697,4723441,0,0
E12000006,East of England,region,2022-07-21,4921697,4723441,0,0
E12000006,East of England,region,2022-07-20,4921697,4723441,0,0
E12000006,East of England,region,2022-07-19,4921697,4723441,164,2695
E12000006,East of England,region,2022-07-18,4921533,4720746,0,0
E12000006,East of England,region,2022-07-17,4921533,4720746,0,0
E12000006,East of England,region,2022-07-16,4921533,4720746,0,0
E12000006,East of England,region,2022-07-15,4921533,4720746,0,0
E12000006,East of England,region,2022-07-14,4921533,4720746,0,0
E12000006,East of England,region,2022-07-13,4921533,4720746,0,0
E12000006,East of England,region,2022-07-12,4921533,4720746,34,3171
E12000006,East of England,region,2022-07-11,4921499,4717575,0,0
E12000006,East of England,region,2022-07-10,4921499,4717575,0,0
E12000006,East of England,region,2022-07-09,4921499,4717575,0,0
E12000006,East of England,region,2022-07-08,4921499,4717575,0,0
E12000006,East of England,region,2022-07-07,4921499,4717575,0,0
E12000006,East of England,region,2022-07-06,4921499,4717575,0,0
E12000006,East of England,region,2022-07-05,4921499,4717575,475,2752
E12000006,East of England,region,2022-07-04,4921024,4714823,0,0
E12000006,East of England,region,2022-07-03,4921024,4714823,0,0
E12000006,East of England,region,2022-07-02,4921024,4714823,0,0
E12000006,East of England,region,2022-07-01,4921024,4714823,0,0
E12000006,East of England,region,2022-06-30,4921024,4714823,132,419
E12000006,East of England,region,2022-06-29,4920892,4714404,32,320
E12000006,East of England,region,2022-06-28,4920860,4714084,0,386
E12000006,East of England,region,2022-06-27,4920869,4713698,107,387
E12000006,East of England,region,2022-06-26,4920762,4713311,210,1410
E12000006,East of England,region,2022-06-25,4920552,4711901,0,0
E12000006,East of England,region,2022-06-24,4920552,4711901,0,0
E12000006,East of England,region,2022-06-23,4920552,4711901,0,218
E12000006,East of England,region,2022-06-22,4920618,4711683,47,235
E12000006,East of England,region,2022-06-21,4920571,4711448,66,384
E12000006,East of England,region,2022-06-20,4920505,4711064,72,242
E12000006,East of England,region,2022-06-19,4920433,4710822,219,1272
E12000006,East of England,region,2022-06-18,4920214,4709550,0,0
E12000006,East of England,region,2022-06-17,4920214,4709550,0,0
E12000006,East of England,region,2022-06-16,4920214,4709550,0,0
E12000006,East of England,region,2022-06-15,4920508,4709632,137,270
E12000006,East of England,region,2022-06-14,4920371,4709362,0,189
E12000006,East of England,region,2022-06-13,4920409,4709173,88,195
E12000006,East of England,region,2022-06-12,4920321,4708978,108,1546
E12000006,East of England,region,2022-06-11,4920213,4707432,0,0
E12000006,East of England,region,2022-06-10,4920213,4707432,0,0
E12000006,East of England,region,2022-06-09,4920213,4707432,0,170
E12000006,East of England,region,2022-06-08,4920217,4707262,123,278
E12000006,East of England,region,2022-06-07,4920094,4706984,0,132
E12000006,East of England,region,2022-06-06,4920208,4706852,67,251
E12000006,East of England,region,2022-06-05,4920141,4706601,27,1323
E12000006,East of England,region,2022-06-04,4920114,4705278,0,0
E12000006,East of England,region,2022-06-03,4920114,4705278,0,0
E12000006,East of England,region,2022-06-02,4920114,4705278,0,0
E12000006,East of England,region,2022-06-01,4920114,4705278,0,0
E12000006,East of England,region,2022-05-31,4920114,4705278,186,835
E12000006,East of England,region,2022-05-30,4919928,4704443,169,566
E12000006,East of England,region,2022-05-29,4919759,4703877,310,1693
E12000006,East of England,region,2022-05-28,4919449,4702184,0,0
E12000006,East of England,region,2022-05-27,4919449,4702184,0,0
E12000006,East of England,region,2022-05-26,4919449,4702184,24,246
E12000006,East of England,region,2022-05-25,4919425,4701938,0,152
E12000006,East of England,region,2022-05-24,4919466,4701786,0,221
E12000006,East of England,region,2022-05-23,4919496,4701565,129,292
E12000006,East of England,region,2022-05-22,4919367,4701273,296,1668
E12000006,East of England,region,2022-05-21,4919071,4699605,0,0
E12000006,East of England,region,2022-05-20,4919071,4699605,0,0
E12000006,East of England,region,2022-05-19,4919071,4699605,274,463
E12000006,East of England,region,2022-05-18,4918797,4699142,44,326
E12000006,East of England,region,2022-05-17,4918753,4698816,0,332
E12000006,East of England,region,2022-05-16,4918792,4698484,170,412
E12000006,East of England,region,2022-05-15,4918622,4698072,425,2201
E12000006,East of England,region,2022-05-14,4918197,4695871,0,0
E12000006,East of England,region,2022-05-13,4918197,4695871,0,0
E12000006,East of England,region,2022-05-12,4918197,4695871,73,436
E12000006,East of England,region,2022-05-11,4918124,4695435,0,322
E12000006,East of England,region,2022-05-10,4918162,4695113,97,613
E12000006,East of England,region,2022-05-09,4918065,4694500,116,444
E12000006,East of England,region,2022-05-08,4917949,4694056,358,2700
E12000006,East of England,region,2022-05-07,4917591,4691356,0,0
E12000006,East of England,region,2022-05-06,4917591,4691356,0,0
E12000006,East of England,region,2022-05-05,4917591,4691356,0,380
E12000006,East of England,region,2022-05-04,4917602,4690976,51,444
E12000006,East of England,region,2022-05-03,4917551,4690532,175,649
E12000006,East of England,region,2022-05-02,4917376,4689883,570,2802
E12000006,East of England,region,2022-05-01,4916806,4687081,0,0
E12000006,East of England,region,2022-04-30,4916806,4687081,0,0
E12000006,East of England,region,2022-04-29,4916806,4687081,0,0
E12000006,East of England,region,2022-04-28,4916806,4687081,177,660
E12000006,East of England,region,2022-04-27,4916629,4686421,0,354
E12000006,East of England,region,2022-04-26,4916673,4686067,67,381
E12000006,East of England,region,2022-04-25,4916606,4685686,274,706
E12000006,East of England,region,2022-04-24,4916332,4684980,804,3518
E12000006,East of England,region,2022-04-23,4915528,4681462,0,0
E12000006,East of England,region,2022-04-22,4915528,4681462,0,0
E12000006,East of England,region,2022-04-21,4915528,4681462,190,647
E12000006,East of England,region,2022-04-20,4915338,4680815,34,528
E12000006,East of England,region,2022-04-19,4915304,4680287,298,938
E12000006,East of England,region,2022-04-18,4915006,4679349,862,3383
E12000006,East of England,region,2022-04-17,4914144,4675966,0,0
E12000006,East of England,region,2022-04-16,4914144,4675966,0,0
E12000006,East of England,region,2022-04-15,4914144,4675966,0,0
E12000006,East of England,region,2022-04-14,4914144,4675966,0,0
E12000006,East of England,region,2022-04-13,4914144,4675966,130,903
E12000006,East of England,region,2022-04-12,4914014,4675063,181,813
E12000006,East of England,region,2022-04-11,4913833,4674250,18875,6558
E12000006,East of England,region,2022-04-10,4894958,4667692,0,2465
E12000006,East of England,region,2022-04-09,4895038,4665227,0,0
E12000006,East of England,region,2022-04-08,4895038,4665227,0,0
E12000006,East of England,region,2022-04-07,4895038,4665227,113,777
E12000006,East of England,region,2022-04-06,4894925,4664450,172,761
E12000006,East of England,region,2022-04-05,4894753,4663689,101,781
E12000006,East of England,region,2022-04-04,4894652,4662908,370,1096
E12000006,East of England,region,2022-04-03,4894282,4661812,362,3074
E12000006,East of England,region,2022-04-02,4893920,4658738,0,0
E12000006,East of England,region,2022-04-01,4893920,4658738,0,0
E12000006,East of England,region,2022-03-31,4893920,4658738,0,386
E12000006,East of England,region,2022-03-30,4894137,4658352,53,603
E12000006,East of England,region,2022-03-29,4894084,4657749,213,764
E12000006,East of England,region,2022-03-28,4893871,4656985,233,719
E12000006,East of England,region,2022-03-27,4893638,4656266,339,3154
E12000006,East of England,region,2022-03-26,4893299,4653112,0,0
E12000006,East of England,region,2022-03-25,4893299,4653112,0,0
E12000006,East of England,region,2022-03-24,4893299,4653112,120,731
E12000006,East of England,region,2022-03-23,4893179,4652381,114,722
E12000006,East of England,region,2022-03-22,4893065,4651659,169,845
E12000006,East of England,region,2022-03-21,4892896,4650814,272,1047
E12000006,East of England,region,2022-03-20,4892624,4649767,446,3607
E12000006,East of England,region,2022-03-19,4892178,4646160,0,0
E12000006,East of England,region,2022-03-18,4892178,4646160,0,0
E12000006,East of England,region,2022-03-17,4892178,4646160,181,1146
E12000006,East of England,region,2022-03-16,4891997,4645014,90,978
E12000006,East of England,region,2022-03-15,4891907,4644036,50,909
E12000006,East of England,region,2022-03-14,4891857,4643127,262,1104
E12000006,East of England,region,2022-03-13,4891595,4642023,282,3598
E12000006,East of England,region,2022-03-12,4891313,4638425,0,0
E12000006,East of England,region,2022-03-11,4891313,4638425,0,0
E12000006,East of England,region,2022-03-10,4891313,4638425,0,385
E12000006,East of England,region,2022-03-09,4891563,4638040,135,1029
E12000006,East of England,region,2022-03-08,4891428,4637011,96,960
E12000006,East of England,region,2022-03-07,4891332,4636051,330,1045
E12000006,East of England,region,2022-03-06,4891002,4635006,,
E12000007,London,region,2022-12-21,6481381,6093379,0,0
E12000007,London,region,2022-12-20,6483753,6095431,0,0
E12000007,London,region,2022-12-19,6483753,6095431,0,0
E12000007,London,region,2022-12-18,6483753,6095431,0,0
E12000007,London,region,2022-12-17,6483753,6095431,0,0
E12000007,London,region,2022-12-16,6483753,6095431,0,0
E12000007,London,region,2022-12-15,6483753,6095431,0,0
E12000007,London,region,2022-12-14,6483753,6095431,6762,6243
E12000007,London,region,2022-12-13,6476991,6089188,0,0
E12000007,London,region,2022-12-12,6476991,6089188,0,0
E12000007,London,region,2022-12-11,6476991,6089188,0,0
E12000007,London,region,2022-12-10,6476991,6089188,0,0
E12000007,London,region,2022-12-09,6476991,6089188,0,0
E12000007,London,region,2022-12-08,6476991,6089188,0,0
E12000007,London,region,2022-12-07,6476991,6089188,0,0
E12000007,London,region,2022-12-06,6477323,6089444,0,0
E12000007,London,region,2022-12-05,6478115,6090017,0,0
E12000007,London,region,2022-12-04,6478407,6090340,0,0
E12000007,London,region,2022-12-03,6478407,6090340,0,0
E12000007,London,region,2022-12-02,6478407,6090340,0,0
E12000007,London,region,2022-12-01,6478407,6090340,0,0
E12000007,London,region,2022-11-30,6478407,6090340,0,0
E12000007,London,region,2022-11-29,6479763,6091512,0,0
E12000007,London,region,2022-11-28,6479763,6091512,0,0
E12000007,London,region,2022-11-27,6479763,6091512,0,0
E12000007,London,region,2022-11-26,6479763,6091512,0,0
E12000007,London,region,2022-11-25,6479763,6091512,0,0
E12000007,London,region,2022-11-24,6479763,6091512,0,0
E12000007,London,region,2022-11-23,6479763,6091512,0,0
E12000007,London,region,2022-11-22,6480159,6091703,0,0
E12000007,London,region,2022-11-21,6480159,6091703,0,0
E12000007,London,region,2022-11-20,6480159,6091703,0,0
E12000007,London,region,2022-11-19,6480159,6091703,0,0
E12000007,London,region,2022-11-18,6480159,6091703,0,0
E12000007,London,region,2022-11-17,6480159,6091703,0,0
E12000007,London,region,2022-11-16,6480159,6091703,0,0
E12000007,London,region,2022-11-15,6481384,6092834,0,0
E12000007,London,region,2022-11-14,6481384,6092834,0,0
E12000007,London,region,2022-11-13,6481384,6092834,0,0
E12000007,London,region,2022-11-12,6481384,6092834,0,0
E12000007,London,region,2022-11-11,6481384,6092834,0,0
E12000007,London,region,2022-11-10,6481384,6092834,0,0
E12000007,London,region,2022-11-09,6481384,6092834,0,0
E12000007,London,region,2022-11-08,6483356,6094552,0,0
E12000007,London,region,2022-11-07,6483356,6094552,0,0
E12000007,London,region,2022-11-06,6483356,6094552,0,0
E12000007,London,region,2022-11-05,6483356,6094552,0,0
E12000007,London,region,2022-11-04,6483356,6094552,0,0
E12000007,London,region,2022-11-03,6483356,6094552,0,0
E12000007,London,region,2022-11-02,6483356,6094552,0,0
E12000007,London,region,2022-11-01,6484229,6095144,0,0
E12000007,London,region,2022-10-31,6484229,6095144,0,0
E12000007,London,region,2022-10-30,6484229,6095144,0,0
E12000007,London,region,2022-10-29,6484229,6095144,0,0
E12000007,London,region,2022-10-28,6484229,6095144,0,0
E12000007,London,region,2022-10-27,6484229,6095144,0,0
E12000007,London,region,2022-10-26,6484229,6095144,0,218
E12000007,London,region,2022-10-25,6484407,6094926,0,0
E12000007,London,region,2022-10-24,6484407,6094926,0,0
E12000007,London,region,2022-10-23,6484407,6094926,0,0
E12000007,London,region,2022-10-22,6484407,6094926,0,0
E12000007,London,region,2022-10-21,6484407,6094926,0,0
E12000007,London,region,2022-10-20,6484407,6094926,0,0
E12000007,London,region,2022-10-19,6484407,6094926,0,0
E12000007,London,region,2022-10-18,6485271,6095587,0,0
E12000007,London,region,2022-10-17,6485271,6095587,0,0
E12000007,London,region,2022-10-16,6485271,6095587,0,0
E12000007,London,region,2022-10-15,6485271,6095587,0,0
E12000007,London,region,2022-10-14,6485271,6095587,0,0
E12000007,London,region,2022-10-13,6485271,6095587,0,0
E12000007,London,region,2022-10-12,6485271,6095587,0,0
E12000007,London,region,2022-10-11,6486994,6097281,0,0
E12000007,London,region,2022-10-10,6486994,6097281,0,0
E12000007,London,region,2022-10-09,6486994,6097281,0,0
E12000007,London,region,2022-10-08,6486994,6097281,0,0
E12000007,London,region,2022-10-07,6486994,6097281,0,0
E12000007,London,region,2022-10-06,6486994,6097281,0,0
E12000007,London,region,2022-10-05,6486994,6097281,0,0
E12000007,London,region,2022-10-04,6488771,6098595,0,0
E12000007,London,region,2022-10-03,6488771,6098595,0,0
E12000007,London,region,2022-10-02,6488771,6098595,0,0
E12000007,London,region,2022-10-01,6488771,6098595,0,0
E12000007,London,region,2022-09-30,6488771,6098595,0,0
E12000007,London,region,2022-09-29,6488771,6098595,0,0
E12000007,London,region,2022-09-28,6488771,6098595,0,0
E12000007,London,region,2022-09-27,6490455,6099844,0,0
E12000007,London,region,2022-09-26,6490455,6099844,0,0
E12000007,London,region,2022-09-25,6490455,6099844,0,0
E12000007,London,region,2022-09-24,6490455,6099844,0,0
E12000007,London,region,2022-09-23,6490455,6099844,0,0
E12000007,London,region,2022-09-22,6490455,6099844,0,0
E12000007,London,region,2022-09-21,6490455,6099844,0,0
E12000007,London,region,2022-09-20,6491941,6100812,0,0
E12000007,London,region,2022-09-19,6491941,6100812,0,0
E12000007,London,region,2022-09-18,6491941,6100812,0,0
E12000007,London,region,2022-09-17,6491941,6100812,0,0
E12000007,London,region,2022-09-16,6491941,6100812,0,0
E12000007,London,region,2022-09-15,6491941,6100812,0,0
E12000007,London,region,2022-09-14,6491941,6100812,0,0
E12000007,London,region,2022-09-13,6494108,6102542,0,0
E12000007,London,region,2022-09-12,6494108,6102542,0,0
E12000007,London,region,2022-09-11,6494108,6102542,0,0
E12000007,London,region,2022-09-10,6494108,6102542,0,0
E12000007,London,region,2022-09-09,6494108,6102542,0,0
E12000007,London,region,2022-09-08,6494108,6102542,0,0
E12000007,London,region,2022-09-07,6494108,6102542,0,0
E12000007,London,region,2022-09-06,6495615,6103056,0,0
E12000007,London,region,2022-09-05,6495615,6103056,0,0
E12000007,London,region,2022-09-04,6495615,6103056,0,0
E12000007,London,region,2022-09-03,6495615,6103056,0,0
E12000007,London,region,2022-09-02,6495615,6103056,0,0
E12000007,London,region,2022-09-01,6495615,6103056,0,0
E12000007,London,region,2022-08-31,6495615,6103056,0,0
E12000007,London,region,2022-08-30,6495615,6103056,0,1012
E12000007,London,region,2022-08-29,6496273,6102044,0,0
E12000007,London,region,2022-08-28,6496273,6102044,0,0
E12000007,London,region,2022-08-27,6496273,6102044,0,0
E12000007,London,region,2022-08-26,6496273,6102044,0,0
E12000007,London,region,2022-08-25,6496273,6102044,0,0
E12000007,London,region,2022-08-24,6496273,6102044,0,0
E12000007,London,region,2022-08-23,6496273,6102044,0,0
E12000007,London,region,2022-08-22,6497543,6102191,0,0
E12000007,London,region,2022-08-21,6497543,6102191,0,0
E12000007,London,region,2022-08-20,6497543,6102191,0,0
E12000007,London,region,2022-08-19,6497543,6102191,0,0
E12000007,London,region,2022-08-18,6497543,6102191,0,0
E12000007,London,region,2022-08-17,6497543,6102191,0,0
E12000007,London,region,2022-08-16,6497543,6102191,1606,2441
E12000007,London,region,2022-08-15,6495937,6099750,0,0
E12000007,London,region,2022-08-14,6495937,6099750,0,0
E12000007,London,region,2022-08-13,6495937,6099750,0,0
E12000007,London,region,2022-08-12,6495937,6099750,0,0
E12000007,London,region,2022-08-11,6495937,6099750,0,0
E12000007,London,region,2022-08-10,6495937,6099750,0,0
E12000007,London,region,2022-08-09,6495937,6099750,0,1498
E12000007,London,region,2022-08-08,6496305,6098252,0,0
E12000007,London,region,2022-08-07,6496305,6098252,0,0
E12000007,London,region,2022-08-06,6496305,6098252,0,0
E12000007,London,region,2022-08-05,6496305,6098252,0,0
E12000007,London,region,2022-08-04,6496305,6098252,0,0
E12000007,London,region,2022-08-03,6496305,6098252,0,0
E12000007,London,region,2022-08-02,6496305,6098252,611,3063
E12000007,London,region,2022-08-01,6495694,6095189,0,0
E12000007,London,region,2022-07-31,6495694,6095189,0,0
E12000007,London,region,2022-07-30,6495694,6095189,0,0
E12000007,London,region,2022-07-29,6495694,6095189,0,0
E12000007,London,region,2022-07-28,6495694,6095189,0,0
E12000007,London,region,2022-07-27,6495694,6095189,0,0
E12000007,London,region,2022-07-26,6495694,6095189,218,3866
E12000007,London,region,2022-07-25,6495476,6091323,0,0
E12000007,London,region,2022-07-24,6495476,6091323,0,0
E12000007,London,region,2022-07-23,6495476,6091323,0,0
E12000007,London,region,2022-07-22,6495476,6091323,0,0
E12000007,London,region,2022-07-21,6495476,6091323,0,0
E12000007,London,region,2022-07-20,6495476,6091323,0,0
E12000007,London,region,2022-07-19,6495476,6091323,270,4139
E12000007,London,region,2022-07-18,6495206,6087184,0,0
E12000007,London,region,2022-07-17,6495206,6087184,0,0
E12000007,London,region,2022-07-16,6495206,6087184,0,0
E12000007,London,region,2022-07-15,6495206,6087184,0,0
E12000007,London,region,2022-07-14,6495206,6087184,0,0
E12000007,London,region,2022-07-13,6495206,6087184,0,0
E12000007,London,region,2022-07-12,6495206,6087184,190,5121
E12000007,London,region,2022-07-11,6495016,6082063,0,0
E12000007,London,region,2022-07-10,6495016,6082063,0,0
E12000007,London,region,2022-07-09,6495016,6082063,0,0
E12000007,London,region,2022-07-08,6495016,6082063,0,0
E12000007,London,region,2022-07-07,6495016,6082063,0,0
E12000007,London,region,2022-07-06,6495016,6082063,0,0
E12000007,London,region,2022-07-05,6495016,6082063,1402,5029
E12000007,London,region,2022-07-04,6493614,6077034,0,0
E12000007,London,region,2022-07-03,6493614,6077034,0,0
E12000007,London,region,2022-07-02,6493614,6077034,0,0
E12000007,London,region,2022-07-01,6493614,6077034,0,0
E12000007,London,region,2022-06-30,6493614,6077034,0,403
E12000007,London,region,2022-06-29,6493725,6076631,65,579
E12000007,London,region,2022-06-28,6493660,6076052,263,768
E12000007,London,region,2022-06-27,6493397,6075284,367,1009
E12000007,London,region,2022-06-26,6493030,6074275,286,2326
E12000007,London,region,2022-06-25,6492744,6071949,0,0
E12000007,London,region,2022-06-24,6492744,6071949,0,0
E12000007,London,region,2022-06-23,6492744,6071949,0,194
E12000007,London,region,2022-06-22,6492873,6071755,0,424
E12000007,London,region,2022-06-21,6492968,6071331,270,677
E12000007,London,region,2022-06-20,6492698,6070654,310,762
E12000007,London,region,2022-06-19,6492388,6069892,130,1888
E12000007,London,region,2022-06-18,6492258,6068004,0,0
E12000007,London,region,2022-06-17,6492258,6068004,0,0
E12000007,London,region,2022-06-16,6492258,6068004,0,0
E12000007,London,region,2022-06-15,6492926,6068202,164,587
E12000007,London,region,2022-06-14,6492762,6067615,0,15
E12000007,London,region,2022-06-13,6492946,6067600,401,760
E12000007,London,region,2022-06-12,6492545,6066840,292,2189
E12000007,London,region,2022-06-11,6492253,6064651,0,0
E12000007,London,region,2022-06-10,6492253,6064651,0,0
E12000007,London,region,2022-06-09,6492253,6064651,120,380
E12000007,London,region,2022-06-08,6492133,6064271,392,522
E12000007,London,region,2022-06-07,6491741,6063749,158,509
E12000007,London,region,2022-06-06,6491583,6063240,450,893
E12000007,London,region,2022-06-05,6491133,6062347,485,2029
E12000007,London,region,2022-06-04,6490648,6060318,0,0
E12000007,London,region,2022-06-03,6490648,6060318,0,0
E12000007,London,region,2022-06-02,6490648,6060318,0,0
E12000007,London,region,2022-06-01,6490648,6060318,0,0
E12000007,London,region,2022-05-31,6490648,6060318,313,1016
E12000007,London,region,2022-05-30,6490335,6059302,471,1228
E12000007,London,region,2022-05-29,6489864,6058074,509,2384
E12000007,London,region,2022-05-28,6489355,6055690,0,0
E12000007,London,region,2022-05-27,6489355,6055690,0,0
E12000007,London,region,2022-05-26,6489355,6055690,0,242
E12000007,London,region,2022-05-25,6489534,6055448,169,558
E12000007,London,region,2022-05-24,6489365,6054890,172,419
E12000007,London,region,2022-05-23,6489193,6054471,368,780
E12000007,London,region,2022-05-22,6488825,6053691,862,2265
E12000007,London,region,2022-05-21,6487963,6051426,0,0
E12000007,London,region,2022-05-20,6487963,6051426,0,0
E12000007,London,region,2022-05-19,6487963,6051426,1274,1268
E12000007,London,region,2022-05-18,6486689,6050158,261,681
E12000007,London,region,2022-05-17,6486428,6049477,0,269
E12000007,London,region,2022-05-16,6486644,6049208,616,1166
E12000007,London,region,2022-05-15,6486028,6048042,1154,2896
E12000007,London,region,2022-05-14,6484874,6045146,0,0
E12000007,London,region,2022-05-13,6484874,6045146,0,0
E12000007,London,region,2022-05-12,6484874,6045146,410,812
E12000007,London,region,2022-05-11,6484464,6044334,354,905
E12000007,London,region,2022-05-10,6484110,6043429,371,950
E12000007,London,region,2022-05-09,6483739,6042479,538,1181
E12000007,London,region,2022-05-08,6483201,6041298,1021,3301
E12000007,London,region,2022-05-07,6482180,6037997,0,0
E12000007,London,region,2022-05-06,6482180,6037997,0,0
E12000007,London,region,2022-05-05,6482180,6037997,181,644
E12000007,London,region,2022-05-04,6481999,6037353,488,896
E12000007,London,region,2022-05-03,6481511,6036457,231,729
E12000007,London,region,2022-05-02,6481280,6035728,1066,3279
E12000007,London,region,2022-05-01,6480214,6032449,0,0
E12000007,London,region,2022-04-30,6480214,6032449,0,0
E12000007,London,region,2022-04-29,6480214,6032449,0,0
E12000007,London,region,2022-04-28,6480214,6032449,167,731
E12000007,London,region,2022-04-27,6480047,6031718,0,343
E12000007,London,region,2022-04-26,6480213,6031375,466,970
E12000007,London,region,2022-04-25,6479747,6030405,586,1160
E12000007,London,region,2022-04-24,6479161,6029245,1486,3734
E12000007,London,region,2022-04-23,6477675,6025511,0,0
E12000007,London,region,2022-04-22,6477675,6025511,0,0
E12000007,London,region,2022-04-21,6477675,6025511,130,793
E12000007,London,region,2022-04-20,6477545,6024718,311,1121
E12000007,London,region,2022-04-19,6477234,6023597,899,1790
E12000007,London,region,2022-04-18,6476335,6021807,2554,4248
E12000007,London,region,2022-04-17,6473781,6017559,0,0
E12000007,London,region,2022-04-16,6473781,6017559,0,0
E12000007,London,region,2022-04-15,6473781,6017559,0,0
E12000007,London,region,2022-04-14,6473781,6017559,0,0
E12000007,London,region,2022-04-13,6473781,6017559,433,1367
E12000007,London,region,2022-04-12,6473348,6016192,757,1803
E12000007,London,region,2022-04-11,6472591,6014389,20271,8132
E12000007,London,region,2022-04-10,6452320,6006257,917,3821
E12000007,London,region,2022-04-09,6451403,6002436,0,0
E12000007,London,region,2022-04-08,6451403,6002436,0,0
E12000007,London,region,2022-04-07,6451403,6002436,173,1136
E12000007,London,region,2022-04-06,6451230,6001300,603,1371
E12000007,London,region,2022-04-05,6450627,5999929,653,1565
E12000007,London,region,2022-04-04,6449974,5998364,1449,2253
E12000007,London,region,2022-04-03,6448525,5996111,1118,4716
E12000007,London,region,2022-04-02,6447407,5991395,0,0
E12000007,London,region,2022-04-01,6447407,5991395,0,0
E12000007,London,region,2022-03-31,6447407,5991395,442,1622
E12000007,London,region,2022-03-30,6446965,5989773,681,2021
E12000007,London,region,2022-03-29,6446284,5987752,711,2004
E12000007,London,region,2022-03-28,6445573,5985748,833,2068
E12000007,London,region,2022-03-27,6444740,5983680,1448,5907
E12000007,London,region,2022-03-26,6443292,5977773,0,0
E12000007,London,region,2022-03-25,6443292,5977773,0,0
E12000007,London,region,2022-03-24,6443292,5977773,421,1609
E12000007,London,region,2022-03-23,6442871,5976164,596,1634
E12000007,London,region,2022-03-22,6442275,5974530,656,2137
E12000007,London,region,2022-03-21,6441619,5972393,986,2515
E12000007,London,region,2022-03-20,6440633,5969878,1890,7573
E12000007,London,region,2022-03-19,6438743,5962305,0,0
E12000007,London,region,2022-03-18,6438743,5962305,0,0
E12000007,London,region,2022-03-17,6438743,5962305,757,2417
E12000007,London,region,2022-03-16,6437986,5959888,980,2913
E12000007,London,region,2022-03-15,6437006,5956975,883,3104
E12000007,London,region,2022-03-14,6436123,5953871,1261,3294
E12000007,London,region,2022-03-13,6434862,5950577,2411,8300
E12000007,London,region,2022-03-12,6432451,5942277,0,0
E12000007,London,region,2022-03-11,6432451,5942277,0,0
E12000007,London,region,2022-03-10,6432451,5942277,0,1032
E12000007,London,region,2022-03-09,6432963,5941245,928,2539
E12000007,London,region,2022-03-08,6432035,5938706,1047,3099
E12000007,London,region,2022-03-07,6430988,5935607,1200,2718
E12000007,London,region,2022-03-06,6429788,5932889,,
E12000008,South East,region,2022-12-21,7359371,7083298,0,0
E12000008,South East,region,2022-12-20,7361074,7085029,0,0
E12000008,South East,region,2022-12-19,7361074,7085029,0,0
E12000008,South East,region,2022-12-18,7361074,7085029,0,0
