areaCode,areaName,areaType,date,cumCasesByPublishDate
E12000007,London,region,2022-05-28,2897616
E12000007,London,region,2022-05-27,2897616
E12000007,London,region,2022-05-26,2896891
E12000007,London,region,2022-05-25,2896057
E12000007,London,region,2022-05-24,2895171
E12000007,London,region,2022-05-23,2894161
E12000007,London,region,2022-05-22,2892005
E12000007,London,region,2022-05-21,2892005
E12000007,London,region,2022-05-20,2892005
E12000007,London,region,2022-05-19,2891122
E12000007,London,region,2022-05-18,2890115
E12000007,London,region,2022-05-17,2888974
E12000007,London,region,2022-05-16,2887806
E12000007,London,region,2022-05-15,2885290
E12000007,London,region,2022-05-14,2885290
E12000007,London,region,2022-05-13,2885290
E12000007,London,region,2022-05-12,2884383
E12000007,London,region,2022-05-11,2883250
E12000007,London,region,2022-05-10,2882052
E12000007,London,region,2022-05-09,2880817
E12000007,London,region,2022-05-08,2877819
E12000007,London,region,2022-05-07,2877819
E12000007,London,region,2022-05-06,2877819
E12000007,London,region,2022-05-05,2876391
E12000007,London,region,2022-05-04,2874985
E12000007,London,region,2022-05-03,2873104
E12000007,London,region,2022-05-02,2869332
E12000007,London,region,2022-05-01,2869332
E12000007,London,region,2022-04-30,2869332
E12000007,London,region,2022-04-29,2869332
E12000007,London,region,2022-04-28,2868054
E12000007,London,region,2022-04-27,2866570
E12000007,London,region,2022-04-26,2863539
E12000007,London,region,2022-04-25,2863539
E12000007,London,region,2022-04-24,2859304
E12000007,London,region,2022-04-23,2859304
E12000007,London,region,2022-04-22,2859304
E12000007,London,region,2022-04-21,2857356
E12000007,London,region,2022-04-20,2855147
E12000007,London,region,2022-04-19,2852693
E12000007,London,region,2022-04-18,2842274
E12000007,London,region,2022-04-17,2842274
E12000007,London,region,2022-04-16,2842274
E12000007,London,region,2022-04-15,2842274
E12000007,London,region,2022-04-14,2842274
E12000007,London,region,2022-04-13,2839306
E12000007,London,region,2022-04-12,2836130
E12000007,London,region,2022-04-11,2832627
E12000007,London,region,2022-04-10,2823873
E12000007,London,region,2022-04-09,2823873
E12000007,London,region,2022-04-08,2823873
E12000007,London,region,2022-04-07,2820027
E12000007,London,region,2022-04-06,2815702
E12000007,London,region,2022-04-05,2810603
E12000007,London,region,2022-04-04,2805965
E12000007,London,region,2022-04-03,2790572
E12000007,London,region,2022-04-02,2790572
E12000007,London,region,2022-04-01,2790572
E12000007,London,region,2022-03-31,2783058
E12000007,London,region,2022-03-30,2775804
E12000007,London,region,2022-03-29,2765899
E12000007,London,region,2022-03-28,2758623
E12000007,London,region,2022-03-27,2734852
E12000007,London,region,2022-03-26,2734852
E12000007,London,region,2022-03-25,2734852
E12000007,London,region,2022-03-24,2727735
E12000007,London,region,2022-03-23,2718013
E12000007,London,region,2022-03-22,2707675
E12000007,London,region,2022-03-21,2699255
E12000007,London,region,2022-03-20,2675891
E12000007,London,region,2022-03-19,2675891
E12000007,London,region,2022-03-18,2675891
E12000007,London,region,2022-03-17,2667461
E12000007,London,region,2022-03-16,2657971
E12000007,London,region,2022-03-15,2648327
E12000007,London,region,2022-03-14,2640667
E12000007,London,region,2022-03-13,2619504
E12000007,London,region,2022-03-12,2619504
E12000007,London,region,2022-03-11,2619504
E12000007,London,region,2022-03-10,2612092
E12000007,London,region,2022-03-09,2604613
E12000007,London,region,2022-03-08,2597907
E12000007,London,region,2022-03-07,2591956
E12000007,London,region,2022-03-06,2577913
E12000007,London,region,2022-03-05,2577913
E12000007,London,region,2022-03-04,2577913
E12000007,London,region,2022-03-03,2572954
E12000007,London,region,2022-03-02,2568054
E12000007,London,region,2022-03-01,2563137
E12000007,London,region,2022-02-28,2559187
E12000007,London,region,2022-02-27,2550057
E12000007,London,region,2022-02-26,2550057
E12000007,London,region,2022-02-25,2550057
E12000007,London,region,2022-02-24,2546128
E12000007,London,region,2022-02-23,2541694
E12000007,London,region,2022-02-22,2536804
E12000007,London,region,2022-02-21,2531948
E12000007,London,region,2022-02-20,2526977
E12000007,London,region,2022-02-19,2523595
E12000007,London,region,2022-02-18,2518774
E12000007,London,region,2022-02-17,2513192
E12000007,London,region,2022-02-16,2507271
E12000007,London,region,2022-02-15,2501118
E12000007,London,region,2022-02-14,2495944
E12000007,London,region,2022-02-13,2491597
E12000007,London,region,2022-02-12,2486733
E12000007,London,region,2022-02-11,2480958
E12000007,London,region,2022-02-10,2473856
E12000007,London,region,2022-02-09,2465923
E12000007,London,region,2022-02-08,2457021
E12000007,London,region,2022-02-07,2449012
E12000007,London,region,2022-02-06,2442186
E12000007,London,region,2022-02-05,2435268
E12000007,London,region,2022-02-04,2426973
E12000007,London,region,2022-02-03,2416122
E12000007,London,region,2022-02-02,2405212
E12000007,London,region,2022-02-01,2394136
E12000007,London,region,2022-01-31,2375622
E12000007,London,region,2022-01-30,2247546
E12000007,London,region,2022-01-29,2239135
E12000007,London,region,2022-01-28,2229554
E12000007,London,region,2022-01-27,2218248
E12000007,London,region,2022-01-26,2206554
E12000007,London,region,2022-01-25,2193827
E12000007,London,region,2022-01-24,2183017
E12000007,London,region,2022-01-23,2173099
E12000007,London,region,2022-01-22,2163773
E12000007,London,region,2022-01-21,2153764
E12000007,London,region,2022-01-20,2141877
E12000007,London,region,2022-01-19,2127103
E12000007,London,region,2022-01-18,2113775
E12000007,London,region,2022-01-17,2102659
E12000007,London,region,2022-01-16,2092884
E12000007,London,region,2022-01-15,2083272
E12000007,London,region,2022-01-14,2072671
E12000007,London,region,2022-01-13,2060180
E12000007,London,region,2022-01-12,2046242
E12000007,London,region,2022-01-11,2030789
E12000007,London,region,2022-01-10,2018480
E12000007,London,region,2022-01-09,2003245
E12000007,London,region,2022-01-08,1986752
E12000007,London,region,2022-01-07,1965899
E12000007,London,region,2022-01-06,1944341
E12000007,London,region,2022-01-05,1922487
E12000007,London,region,2022-01-04,1899929
E12000007,London,region,2022-01-03,1878402
E12000007,London,region,2022-01-02,1858322
E12000007,London,region,2022-01-01,1838371
E12000007,London,region,2021-12-31,1810763
E12000007,London,region,2021-12-30,1785898
E12000007,London,region,2021-12-29,1761578
E12000007,London,region,2021-12-28,1738851
E12000007,London,region,2021-12-27,1715870
E12000007,London,region,2021-12-26,1693646
E12000007,London,region,2021-12-25,1671298
E12000007,London,region,2021-12-24,1645920
E12000007,London,region,2021-12-23,1619578
E12000007,London,region,2021-12-22,1593271
E12000007,London,region,2021-12-21,1565472
E12000007,London,region,2021-12-20,1544981
E12000007,London,region,2021-12-19,1522231
E12000007,London,region,2021-12-18,1500637
E12000007,London,region,2021-12-17,1475086
E12000007,London,region,2021-12-16,1448478
E12000007,London,region,2021-12-15,1425206
E12000007,London,region,2021-12-14,1405912
E12000007,London,region,2021-12-13,1393080
E12000007,London,region,2021-12-12,1381289
E12000007,London,region,2021-12-11,1371330
E12000007,London,region,2021-12-10,1362793
E12000007,London,region,2021-12-09,1352805
E12000007,London,region,2021-12-08,1345044
E12000007,London,region,2021-12-07,1338056
E12000007,London,region,2021-12-06,1332069
E12000007,London,region,2021-12-05,1325736
E12000007,London,region,2021-12-04,1321023
E12000007,London,region,2021-12-03,1314911
E12000007,London,region,2021-12-02,1308170
E12000007,London,region,2021-12-01,1301269
E12000007,London,region,2021-11-30,1295601
E12000007,London,region,2021-11-29,1290948
E12000007,London,region,2021-11-28,1285859
E12000007,London,region,2021-11-27,1282143
E12000007,London,region,2021-11-26,1277064
E12000007,London,region,2021-11-25,1271234
E12000007,London,region,2021-11-24,1265915
E12000007,London,region,2021-11-23,1261458
E12000007,London,region,2021-11-22,1257197
E12000007,London,region,2021-11-21,1252850
E12000007,London,region,2021-11-20,1248314
E12000007,London,region,2021-11-19,1244083
E12000007,London,region,2021-11-18,1239725
E12000007,London,region,2021-11-17,1234801
E12000007,London,region,2021-11-16,1231808
E12000007,London,region,2021-11-15,1228614
E12000007,London,region,2021-11-14,1225271
E12000007,London,region,2021-11-13,1221619
E12000007,London,region,2021-11-12,1217531
E12000007,London,region,2021-11-11,1213941
E12000007,London,region,2021-11-10,1209805
E12000007,London,region,2021-11-09,1206334
E12000007,London,region,2021-11-08,1203489
E12000007,London,region,2021-11-07,1200754
E12000007,London,region,2021-11-06,1198018
E12000007,London,region,2021-11-05,1195068
E12000007,London,region,2021-11-04,1192075
E12000007,London,region,2021-11-03,1188960
E12000007,London,region,2021-11-02,1185240
E12000007,London,region,2021-11-01,1182305
E12000007,London,region,2021-10-31,1178983
E12000007,London,region,2021-10-30,1175969
E12000007,London,region,2021-10-29,1172414
E12000007,London,region,2021-10-28,1168799
E12000007,London,region,2021-10-27,1165326
E12000007,London,region,2021-10-26,1161525
E12000007,London,region,2021-10-25,1158300
E12000007,London,region,2021-10-24,1155182
E12000007,London,region,2021-10-23,1151903
E12000007,London,region,2021-10-22,1147468
E12000007,London,region,2021-10-21,1143540
E12000007,London,region,2021-10-20,1139198
E12000007,London,region,2021-10-19,1135550
E12000007,London,region,2021-10-18,1132233
E12000007,London,region,2021-10-17,1128427
E12000007,London,region,2021-10-16,1124979
E12000007,London,region,2021-10-15,1121494
E12000007,London,region,2021-10-14,1118193
E12000007,London,region,2021-10-13,1115246
E12000007,London,region,2021-10-12,1111975
E12000007,London,region,2021-10-11,1109227
E12000007,London,region,2021-10-10,1106177
E12000007,London,region,2021-10-09,1103322
E12000007,London,region,2021-10-08,1100733
E12000007,London,region,2021-10-07,1097791
E12000007,London,region,2021-10-06,1094714
E12000007,London,region,2021-10-05,1091824
E12000007,London,region,2021-10-04,1088689
E12000007,London,region,2021-10-03,1086024
E12000007,London,region,2021-10-02,1083750
E12000007,London,region,2021-10-01,1081406
E12000007,London,region,2021-09-30,1079211
E12000007,London,region,2021-09-29,1076772
E12000007,London,region,2021-09-28,1073700
E12000007,London,region,2021-09-27,1070869
E12000007,London,region,2021-09-26,1067909
E12000007,London,region,2021-09-25,1065649
E12000007,London,region,2021-09-24,1062575
E12000007,London,region,2021-09-23,1059792
E12000007,London,region,2021-09-22,1057298
E12000007,London,region,2021-09-21,1054705
E12000007,London,region,2021-09-20,1052255
E12000007,London,region,2021-09-19,1049608
E12000007,London,region,2021-09-18,1047206
E12000007,London,region,2021-09-17,1045027
E12000007,London,region,2021-09-16,1042430
E12000007,London,region,2021-09-15,1039810
E12000007,London,region,2021-09-14,1037222
E12000007,London,region,2021-09-13,1035149
E12000007,London,region,2021-09-12,1032476
E12000007,London,region,2021-09-11,1030237
E12000007,London,region,2021-09-10,1027380
E12000007,London,region,2021-09-09,1024355
E12000007,London,region,2021-09-08,1020916
E12000007,London,region,2021-09-07,1017380
E12000007,London,region,2021-09-06,1014408
E12000007,London,region,2021-09-05,1011555
E12000007,London,region,2021-09-04,1007914
E12000007,London,region,2021-09-03,1004321
E12000007,London,region,2021-09-02,1000791
E12000007,London,region,2021-09-01,997414
E12000007,London,region,2021-08-31,994580
E12000007,London,region,2021-08-30,992171
E12000007,London,region,2021-08-29,989420
E12000007,London,region,2021-08-28,986903
E12000007,London,region,2021-08-27,983631
E12000007,London,region,2021-08-26,980276
E12000007,London,region,2021-08-25,976804
E12000007,London,region,2021-08-24,973260
E12000007,London,region,2021-08-23,970478
E12000007,London,region,2021-08-22,967724
E12000007,London,region,2021-08-21,964747
E12000007,London,region,2021-08-20,961323
E12000007,London,region,2021-08-19,957230
E12000007,London,region,2021-08-18,953958
E12000007,London,region,2021-08-17,950469
E12000007,London,region,2021-08-16,947437
E12000007,London,region,2021-08-15,944271
E12000007,London,region,2021-08-14,941114
E12000007,London,region,2021-08-13,937244
E12000007,London,region,2021-08-12,932995
E12000007,London,region,2021-08-11,928990
E12000007,London,region,2021-08-10,925254
E12000007,London,region,2021-08-09,922410
E12000007,London,region,2021-08-08,919425
E12000007,London,region,2021-08-07,915763
E12000007,London,region,2021-08-06,911865
E12000007,London,region,2021-08-05,907456
E12000007,London,region,2021-08-04,903688
E12000007,London,region,2021-08-03,899812
E12000007,London,region,2021-08-02,896834
E12000007,London,region,2021-08-01,894115
E12000007,London,region,2021-07-31,890994
E12000007,London,region,2021-07-30,887308
E12000007,London,region,2021-07-29,883555
E12000007,London,region,2021-07-28,879222
E12000007,London,region,2021-07-27,875882
E12000007,London,region,2021-07-26,872655
E12000007,London,region,2021-07-25,869599
E12000007,London,region,2021-07-24,865673
E12000007,London,region,2021-07-23,861116
E12000007,London,region,2021-07-22,855929
E12000007,London,region,2021-07-21,851466
E12000007,London,region,2021-07-20,845703
E12000007,London,region,2021-07-19,838617
E12000007,London,region,2021-07-18,834677
E12000007,London,region,2021-07-17,829226
E12000007,London,region,2021-07-16,822634
E12000007,London,region,2021-07-15,816338
E12000007,London,region,2021-07-14,810595
E12000007,London,region,2021-07-13,805844
E12000007,London,region,2021-07-12,801718
E12000007,London,region,2021-07-11,797517
E12000007,London,region,2021-07-10,793848
E12000007,London,region,2021-07-09,789717
E12000007,London,region,2021-07-08,786671
E12000007,London,region,2021-07-07,783437
E12000007,London,region,2021-07-06,780123
E12000007,London,region,2021-07-05,776490
E12000007,London,region,2021-07-04,773147
E12000007,London,region,2021-07-03,770929
E12000007,London,region,2021-07-02,768398
E12000007,London,region,2021-07-01,765747
E12000007,London,region,2021-06-30,763042
E12000007,London,region,2021-06-29,760444
E12000007,London,region,2021-06-28,758375
E12000007,London,region,2021-06-27,756069
E12000007,London,region,2021-06-26,754576
E12000007,London,region,2021-06-25,752583
E12000007,London,region,2021-06-24,750884
E12000007,London,region,2021-06-23,749153
E12000007,London,region,2021-06-22,747544
E12000007,London,region,2021-06-21,746478
E12000007,London,region,2021-06-20,745455
E12000007,London,region,2021-06-19,744569
E12000007,London,region,2021-06-18,743397
E12000007,London,region,2021-06-17,742197
E12000007,London,region,2021-06-16,740972
E12000007,London,region,2021-06-15,739804
E12000007,London,region,2021-06-14,738991
E12000007,London,region,2021-06-13,738213
E12000007,London,region,2021-06-12,737281
E12000007,London,region,2021-06-11,736319
E12000007,London,region,2021-06-10,735371
E12000007,London,region,2021-06-09,734313
E12000007,London,region,2021-06-08,733319
E12000007,London,region,2021-06-07,732546
E12000007,London,region,2021-06-06,731945
E12000007,London,region,2021-06-05,731310
E12000007,London,region,2021-06-04,730608
E12000007,London,region,2021-06-03,729788
E12000007,London,region,2021-06-02,729119
E12000007,London,region,2021-06-01,728546
E12000007,London,region,2021-05-31,728162
E12000007,London,region,2021-05-30,727781
E12000007,London,region,2021-05-29,727426
E12000007,London,region,2021-05-28,726941
E12000007,London,region,2021-05-27,726446
E12000007,London,region,2021-05-26,726043
E12000007,London,region,2021-05-25,725720
E12000007,London,region,2021-05-24,725425
E12000007,London,region,2021-05-23,725115
E12000007,London,region,2021-05-22,724882
E12000007,London,region,2021-05-21,724573
E12000007,London,region,2021-05-20,724218
E12000007,London,region,2021-05-19,723912
E12000007,London,region,2021-05-18,723650
E12000007,London,region,2021-05-17,723849
E12000007,London,region,2021-05-16,723637
E12000007,London,region,2021-05-15,723420
E12000007,London,region,2021-05-14,723168
E12000007,London,region,2021-05-13,722881
E12000007,London,region,2021-05-12,722582
E12000007,London,region,2021-05-11,722305
E12000007,London,region,2021-05-10,721953
E12000007,London,region,2021-05-09,721680
E12000007,London,region,2021-05-08,721442
E12000007,London,region,2021-05-07,721189
E12000007,London,region,2021-05-06,720856
E12000007,London,region,2021-05-05,720604
E12000007,London,region,2021-05-04,720326
E12000007,London,region,2021-05-03,720110
E12000007,London,region,2021-05-02,719917
E12000007,London,region,2021-05-01,719701
E12000007,London,region,2021-04-30,719500
E12000007,London,region,2021-04-29,719190
E12000007,London,region,2021-04-28,718883
E12000007,London,region,2021-04-27,718626
E12000007,London,region,2021-04-26,718225
E12000007,London,region,2021-04-25,717962
E12000007,London,region,2021-04-24,717775
E12000007,London,region,2021-04-23,717524
E12000007,London,region,2021-04-22,717133
E12000007,London,region,2021-04-21,716757
E12000007,London,region,2021-04-20,716461
E12000007,London,region,2021-04-19,716055
E12000007,London,region,2021-04-18,715677
E12000007,London,region,2021-04-17,715472
E12000007,London,region,2021-04-16,715115
E12000007,London,region,2021-04-15,714735
E12000007,London,region,2021-04-14,714420
E12000007,London,region,2021-04-13,714079
E12000007,London,region,2021-04-12,713805
E12000007,London,region,2021-04-11,713383
E12000007,London,region,2021-04-10,713212
E12000007,London,region,2021-04-09,712965
E12000007,London,region,2021-04-08,713761
E12000007,London,region,2021-04-07,713470
E12000007,London,region,2021-04-06,713153
E12000007,London,region,2021-04-05,712959
E12000007,London,region,2021-04-04,712751
E12000007,London,region,2021-04-03,712514
E12000007,London,region,2021-04-02,712164
E12000007,London,region,2021-04-01,711878
E12000007,London,region,2021-03-31,711485
E12000007,London,region,2021-03-30,711083
E12000007,London,region,2021-03-29,710615
E12000007,London,region,2021-03-28,710229
E12000007,London,region,2021-03-27,709827
E12000007,London,region,2021-03-26,709444
E12000007,London,region,2021-03-25,708943
E12000007,London,region,2021-03-24,708339
E12000007,London,region,2021-03-23,707831
E12000007,London,region,2021-03-22,707336
E12000007,London,region,2021-03-21,706856
E12000007,London,region,2021-03-20,706484
E12000007,London,region,2021-03-19,706014
E12000007,London,region,2021-03-18,705609
E12000007,London,region,2021-03-17,705074
E12000007,London,region,2021-03-16,704532
E12000007,London,region,2021-03-15,704081
E12000007,London,region,2021-03-14,703692
E12000007,London,region,2021-03-13,703308
E12000007,London,region,2021-03-12,702792
E12000007,London,region,2021-03-11,702227
E12000007,London,region,2021-03-10,701538
E12000007,London,region,2021-03-09,701077
E12000007,London,region,2021-03-08,700446
E12000007,London,region,2021-03-07,700046
E12000007,London,region,2021-03-06,699610
E12000007,London,region,2021-03-05,698947
E12000007,London,region,2021-03-04,698405
E12000007,London,region,2021-03-03,697782
E12000007,London,region,2021-03-02,697278
E12000007,London,region,2021-03-01,696649
E12000007,London,region,2021-02-28,696127
E12000007,London,region,2021-02-27,695649
E12000007,London,region,2021-02-26,694971
E12000007,London,region,2021-02-25,694187
E12000007,London,region,2021-02-24,693268
E12000007,London,region,2021-02-23,692316
E12000007,London,region,2021-02-22,691393
E12000007,London,region,2021-02-21,690545
E12000007,London,region,2021-02-20,689642
E12000007,London,region,2021-02-19,688567
E12000007,London,region,2021-02-18,687239
E12000007,London,region,2021-02-17,685848
E12000007,London,region,2021-02-16,684794
E12000007,London,region,2021-02-15,683710
E12000007,London,region,2021-02-14,682646
E12000007,London,region,2021-02-13,681753
E12000007,London,region,2021-02-12,680257
E12000007,London,region,2021-02-11,678450
E12000007,London,region,2021-02-10,676862
E12000007,London,region,2021-02-09,675283
E12000007,London,region,2021-02-08,673716
E12000007,London,region,2021-02-07,671946
E12000007,London,region,2021-02-06,669858
E12000007,London,region,2021-02-05,667507
E12000007,London,region,2021-02-04,664836
E12000007,London,region,2021-02-03,661568
E12000007,London,region,2021-02-02,658595
E12000007,London,region,2021-02-01,655830
E12000007,London,region,2021-01-31,652979
E12000007,London,region,2021-01-30,649977
E12000007,London,region,2021-01-29,646436
E12000007,London,region,2021-01-28,641178
E12000007,London,region,2021-01-27,636811
E12000007,London,region,2021-01-26,632735
E12000007,London,region,2021-01-25,628919
E12000007,London,region,2021-01-24,625083
E12000007,London,region,2021-01-23,619363
E12000007,London,region,2021-01-22,613072
E12000007,London,region,2021-01-21,605139
E12000007,London,region,2021-01-20,597404
E12000007,London,region,2021-01-19,591214
E12000007,London,region,2021-01-18,584977
E12000007,London,region,2021-01-17,577926
E12000007,London,region,2021-01-16,567931
E12000007,London,region,2021-01-15,559093
E12000007,London,region,2021-01-14,548116
E12000007,London,region,2021-01-13,538312
E12000007,London,region,2021-01-12,528292
E12000007,London,region,2021-01-11,519733
E12000007,London,region,2021-01-10,509623
E12000007,London,region,2021-01-09,495949
E12000007,London,region,2021-01-08,480650
E12000007,London,region,2021-01-07,463539
E12000007,London,region,2021-01-06,453389
E12000007,London,region,2021-01-05,438497
E12000007,London,region,2021-01-04,423797
E12000007,London,region,2021-01-03,412427
E12000007,London,region,2021-01-02,398215
E12000007,London,region,2021-01-01,385037
E12000007,London,region,2020-12-31,369948
E12000007,London,region,2020-12-30,357544
E12000007,London,region,2020-12-29,344714
E12000007,London,region,2020-12-28,329839
E12000007,London,region,2020-12-27,317498
E12000007,London,region,2020-12-26,307779
E12000007,London,region,2020-12-25,299263
E12000007,London,region,2020-12-24,289473
E12000007,London,region,2020-12-23,278760
E12000007,London,region,2020-12-22,268887
E12000007,London,region,2020-12-21,258686
E12000007,London,region,2020-12-20,249228
E12000007,London,region,2020-12-19,237651
E12000007,London,region,2020-12-18,230720
E12000007,London,region,2020-12-17,223342
E12000007,London,region,2020-12-16,217580
E12000007,London,region,2020-12-15,210803
E12000007,London,region,2020-12-14,206565
E12000007,London,region,2020-12-13,201243
E12000007,London,region,2020-12-12,197077
E12000007,London,region,2020-12-11,192794
E12000007,London,region,2020-12-10,188039
E12000007,London,region,2020-12-09,183895
E12000007,London,region,2020-12-08,181345
E12000007,London,region,2020-12-07,179142
E12000007,London,region,2020-12-06,176682
E12000007,London,region,2020-12-05,173484
E12000007,London,region,2020-12-04,171108
E12000007,London,region,2020-12-03,168285
E12000007,London,region,2020-12-02,166204
E12000007,London,region,2020-12-01,163590
E12000007,London,region,2020-11-30,161626
E12000007,London,region,2020-11-29,159557
E12000007,London,region,2020-11-28,157918
E12000007,London,region,2020-11-27,155658
E12000007,London,region,2020-11-26,153858
E12000007,London,region,2020-11-25,151773
E12000007,London,region,2020-11-24,149270
E12000007,London,region,2020-11-23,147861
E12000007,London,region,2020-11-22,145786
E12000007,London,region,2020-11-21,142807
E12000007,London,region,2020-11-20,140260
E12000007,London,region,2020-11-19,138352
E12000007,London,region,2020-11-18,135812
E12000007,London,region,2020-11-17,133789
E12000007,London,region,2020-11-16,131687
E12000007,London,region,2020-11-15,131013
E12000007,London,region,2020-11-14,128370
E12000007,London,region,2020-11-13,125782
E12000007,London,region,2020-11-12,122865
E12000007,London,region,2020-11-11,118936
E12000007,London,region,2020-11-10,116883
E12000007,London,region,2020-11-09,115382
E12000007,London,region,2020-11-08,113294
E12000007,London,region,2020-11-07,111490
E12000007,London,region,2020-11-06,109138
E12000007,London,region,2020-11-05,107190
E12000007,London,region,2020-11-04,105107
E12000007,London,region,2020-11-03,102800
E12000007,London,region,2020-11-02,101225
E12000007,London,region,2020-11-01,99486
E12000007,London,region,2020-10-31,97430
E12000007,London,region,2020-10-30,95862
E12000007,London,region,2020-10-29,93431
E12000007,London,region,2020-10-28,91498
E12000007,London,region,2020-10-27,89021
E12000007,London,region,2020-10-26,87022
E12000007,London,region,2020-10-25,85215
E12000007,London,region,2020-10-24,83424
E12000007,London,region,2020-10-23,81203
E12000007,London,region,2020-10-22,79485
E12000007,London,region,2020-10-21,77839
E12000007,London,region,2020-10-20,74977
E12000007,London,region,2020-10-19,73497
E12000007,London,region,2020-10-18,71552
E12000007,London,region,2020-10-17,69906
E12000007,London,region,2020-10-16,68740
E12000007,London,region,2020-10-15,67346
E12000007,London,region,2020-10-14,65503
E12000007,London,region,2020-10-13,63781
E12000007,London,region,2020-10-12,62340
E12000007,London,region,2020-10-11,61539
E12000007,London,region,2020-10-10,60902
E12000007,London,region,2020-10-09,59728
E12000007,London,region,2020-10-08,58271
E12000007,London,region,2020-10-07,57019
E12000007,London,region,2020-10-06,55709
E12000007,London,region,2020-10-05,54793
E12000007,London,region,2020-10-04,53804
E12000007,London,region,2020-10-03,51839
E12000007,London,region,2020-10-02,50769
E12000007,London,region,2020-10-01,50272
E12000007,London,region,2020-09-30,49721
E12000007,London,region,2020-09-29,49333
E12000007,London,region,2020-09-28,48829
E12000007,London,region,2020-09-27,48432
E12000007,London,region,2020-09-26,47845
E12000007,London,region,2020-09-25,47484
E12000007,London,region,2020-09-24,46900
E12000007,London,region,2020-09-23,46280
E12000007,London,region,2020-09-22,45749
E12000007,London,region,2020-09-21,45395
E12000007,London,region,2020-09-20,45113
E12000007,London,region,2020-09-19,44872
E12000007,London,region,2020-09-18,44552
E12000007,London,region,2020-09-17,44175
E12000007,London,region,2020-09-16,43928
E12000007,London,region,2020-09-15,43685
E12000007,London,region,2020-09-14,43407
E12000007,London,region,2020-09-13,43189
E12000007,London,region,2020-09-12,42878
E12000007,London,region,2020-09-11,42485
E12000007,London,region,2020-09-10,42069
E12000007,London,region,2020-09-09,41765
E12000007,London,region,2020-09-08,41450
E12000007,London,region,2020-09-07,41123
E12000007,London,region,2020-09-06,40849
E12000007,London,region,2020-09-05,40541
E12000007,London,region,2020-09-04,40309
E12000007,London,region,2020-09-03,40013
E12000007,London,region,2020-09-02,39797
E12000007,London,region,2020-09-01,39607
E12000007,London,region,2020-08-31,39419
E12000007,London,region,2020-08-30,39259
E12000007,London,region,2020-08-29,39062
E12000007,London,region,2020-08-28,38919
E12000007,London,region,2020-08-27,38753
E12000007,London,region,2020-08-26,38543
E12000007,London,region,2020-08-25,38388
E12000007,London,region,2020-08-24,38182
E12000007,London,region,2020-08-23,38049
E12000007,London,region,2020-08-22,37894
E12000007,London,region,2020-08-21,37711
E12000007,London,region,2020-08-20,37610
E12000007,London,region,2020-08-19,37438
E12000007,London,region,2020-08-18,37333
E12000007,London,region,2020-08-17,37188
E12000007,London,region,2020-08-16,37093
E12000007,London,region,2020-08-15,36957
E12000007,London,region,2020-08-14,36838
E12000007,London,region,2020-08-13,36538
E12000007,London,region,2020-08-12,36538
E12000007,London,region,2020-08-11,36445
E12000007,London,region,2020-08-10,36355
E12000007,London,region,2020-08-09,36290
E12000007,London,region,2020-08-08,36173
E12000007,London,region,2020-08-07,36061
E12000007,London,region,2020-08-06,35971
E12000007,London,region,2020-08-05,35866
E12000007,London,region,2020-08-04,35792
E12000007,London,region,2020-08-03,35706
E12000007,London,region,2020-08-02,35609
E12000007,London,region,2020-08-01,35539
E12000007,London,region,2020-07-31,35436
E12000007,London,region,2020-07-30,35345
E12000007,London,region,2020-07-29,35231
E12000007,London,region,2020-07-28,35165
E12000007,London,region,2020-07-27,35104
E12000007,London,region,2020-07-26,35017
E12000007,London,region,2020-07-25,34930
E12000007,London,region,2020-07-24,34864
E12000007,London,region,2020-07-23,34791
E12000007,London,region,2020-07-22,34695
E12000007,London,region,2020-07-21,34648
E12000007,London,region,2020-07-20,34604
E12000007,London,region,2020-07-19,34557
E12000007,London,region,2020-07-18,34506
E12000007,London,region,2020-07-17,34397
E12000007,London,region,2020-07-16,34341
E12000007,London,region,2020-07-15,34273
E12000007,London,region,2020-07-14,34223
E12000007,London,region,2020-07-13,34181
E12000007,London,region,2020-07-12,34152
E12000007,London,region,2020-07-11,34107
E12000007,London,region,2020-07-10,34016
E12000007,London,region,2020-07-09,33985
E12000007,London,region,2020-07-08,33917
E12000007,London,region,2020-07-07,33873
E12000007,London,region,2020-07-06,33836
E12000007,London,region,2020-07-05,33813
E12000007,London,region,2020-07-04,33776
E12000007,London,region,2020-07-03,33738
E12000007,London,region,2020-07-02,33729
E12000007,London,region,2020-07-01,33695
E12000007,London,region,2020-06-30,27670
E12000007,London,region,2020-06-29,27651
E12000007,London,region,2020-06-28,27642
E12000007,London,region,2020-06-27,27628
E12000007,London,region,2020-06-26,27582
E12000007,London,region,2020-06-25,27530
E12000007,London,region,2020-06-24,27483
E12000007,London,region,2020-06-23,27473
E12000007,London,region,2020-06-22,27455
E12000007,London,region,2020-06-21,27434
E12000007,London,region,2020-06-20,27416
E12000007,London,region,2020-06-19,27387
E12000007,London,region,2020-06-18,27371
E12000007,London,region,2020-06-17,27354
E12000007,London,region,2020-06-16,27345
E12000007,London,region,2020-06-15,27330
E12000007,London,region,2020-06-14,27322
E12000007,London,region,2020-06-13,27297
E12000007,London,region,2020-06-12,27261
E12000007,London,region,2020-06-11,27240
E12000007,London,region,2020-06-10,27209
E12000007,London,region,2020-06-09,27194
E12000007,London,region,2020-06-08,27139
E12000007,London,region,2020-06-07,27139
